Index,country,year,Lnrgdpo,Lnlabor_stock,Lncapital_stock,RL,GS,RE,MO,LnRL,LnGS,LnRE,LnMO
35,Belgium,2015,13.0901604469097,10.0322222216406,14.8072426682687,77.5,26.9,78.7,81,4.3502779363593,3.29212628660779,4.36564315542336,4.39444915467244
36,Belgium,2016,13.1081234060599,10.0466895756468,14.8294251553847,78,27.6,76.6333333333333,81,4.35670882668959,3.3178157727231,4.33903214310103,4.39444915467244
37,Belgium,2017,13.1530940655348,10.0691104712967,14.8507211312701,74.7,40,76,80.6666666666667,4.31348009213877,3.68887945411394,4.33073334028633,4.39032543748858
38,Belgium,2018,13.1373959450533,10.0891280410154,14.872599357383,73.8666666666667,41.3333333333333,74.2333333333333,80.6333333333333,4.30226166620502,3.72166927693693,4.30721328559521,4.38991212894787
39,Belgium,2019,13.1566097196329,10.110039915822,14.8949861180494,71.8,45.2333333333333,71.7333333333333,80.3333333333333,4.27388447605418,3.81183427817271,4.27295553961952,4.38618464482255
40,Bulgaria,2000,11.2851367666463,9.57942260239549,11.7470848100655,39.5,61.15,27.5,56.6,3.67630067190708,4.11332986213318,3.31418600467253,4.03600898520914
41,Bulgaria,2001,11.3077273486878,9.55108388042641,11.8235931740126,41.5,62.7,40.6,59.0666666666667,3.72569342723665,4.13836144763888,3.70376806660769,4.07866674950287
42,Bulgaria,2002,11.3440777272181,9.57286210676574,11.8942345937039,42.5,58.95,65.4,60.0666666666667,3.74950407593037,4.07668962698338,4.18052225846315,4.09545505650613
43,Bulgaria,2003,11.3734087854844,9.59898520274316,11.9673359945064,44.5,64.55,66.25,54.1333333333333,3.79548918917219,4.16744011729265,4.19343546486633,3.99145013905947
44,Bulgaria,2004,11.4173725994701,9.65119343682168,12.0474825119417,35,72.8,66.85,61.0666666666667,3.55534806148941,4.28771595520264,4.20245130354795,4.11196616357192
45,Bulgaria,2005,11.5214342405738,9.65824154559622,12.1498328063235,34.5,66.85,72.8,67.3333333333333,3.54095932403731,4.20245130354795,4.28771595520264,4.20965540873309
46,Bulgaria,2006,11.5785426034097,9.70361147938175,12.2548598058304,35.5,66.5,77,68.6,3.56953269648137,4.19720194766181,4.34380542185368,4.22829253473184
47,Bulgaria,2007,11.6549828008043,9.75474757388868,12.3616633942135,35,70.1,75.3,63.6,3.55534806148941,4.24992279404054,4.32148013480585,4.15261347034608
48,Bulgaria,2008,11.7235726357458,9.81683564468801,12.4849175285739,35,69.36785,74.2263332666667,68.6666666666667,3.55534806148941,4.23942350369217,4.3071189829899,4.22926388012147
49,Bulgaria,2009,11.6876872031034,9.76216054629484,12.5633517457886,35.5,72.43705,74.8883252433333,68.6,3.56953269648137,4.28271790882873,4.31599800712343,4.22829253473184
50,Bulgaria,2010,11.7249779875828,9.71097850895984,12.6140385706226,33,67.3,75.1333333333333,65.8,3.49650756146648,4.20916023665068,4.31926431293757,4.18661983833127
51,Bulgaria,2011,11.7139085903143,9.67742031208255,12.65616216391,34,72.6,77.7666666666667,67.5333333333333,3.52636052461616,4.28496492183075,4.35371289035928,4.21262130314647
52,Bulgaria,2012,11.7382187040491,9.67102092109841,12.6959559339849,33,71.95,78.2333333333333,67.3666666666667,3.49650756146648,4.27597143333338,4.35969581418887,4.21015033574147
53,Bulgaria,2013,11.6881238606197,9.67530677489447,12.733227015601,31.5,79.1,75.6666666666667,67.2666666666667,3.44998754583159,4.37071287477361,4.32633772881329,4.2086648192514
54,Bulgaria,2014,11.7194642291926,9.69412370771082,12.7701294896013,32.6,77.85,77.7666666666667,67.6,3.48431228837266,4.35478389828001,4.35371289035928,4.21360798304892
55,Bulgaria,2015,11.7550104885793,9.71477554485441,12.8060939183344,35.5,77.75,76.1,71,3.56953269648137,4.35349855105934,4.33204826486764,4.26267987704132
56,Bulgaria,2016,11.8017978833666,9.71293022426864,12.8337267406341,36.5,75.75,73.7,71,3.59731226058845,4.32743844438948,4.30000279919529,4.26267987704132
57,Bulgaria,2017,11.8426943691983,9.75971231482562,12.861761807022,47.7333333333333,78.6,72.7666666666667,72.3333333333333,3.86562996585843,4.36437169943516,4.28725797488779,4.28128506487235
58,Bulgaria,2018,11.876058867469,9.76492982260487,12.8911020511264,48.1,81.9,71.0666666666667,72.3,3.87328217711172,4.40549899085902,4.26361840362358,4.28082412916472
59,Bulgaria,2019,11.9145995420256,9.79417935043612,12.9196203186802,46.5,84.3,73.0333333333334,72,3.83945231259331,4.43438186500781,4.29091595793331,4.27666611901606
60,Croatia,2000,10.9930189558415,9.14233695733724,12.7148507676049,40,55.4,62.5,55.6666666666667,3.68887945411394,4.01457959375324,4.13516655674236,4.01938152374865
61,Croatia,2001,11.0381606442194,9.16355548807645,12.7331577689293,28.5,50.3,63.35,57.2,3.34990408727461,3.91800507710569,4.14867490676715,4.04655389838575
62,Croatia,2002,11.1105351560682,9.17785672426557,12.7570301553455,33.5,46.65,65.35,56.2666666666667,3.51154543883102,3.84267292729335,4.17975744007023,4.03010229349375
63,Croatia,2003,11.173154167427,9.21082551548502,12.7924482976439,34.5,53.1,65.65,57.6,3.54095932403731,3.97217692824789,4.18433760074881,4.05352256770185
64,Croatia,2004,11.201134362215,9.22784597262137,12.8277685990422,34,45.1,67.25,61.8,3.52636052461616,3.80888224650863,4.20841701848195,4.12390336446365
65,Croatia,2005,11.2831757660336,9.24535398572606,12.8624149848861,33.5,42.75,60.2333333333333,61.8,3.51154543883102,3.75536919538277,4.09822590893007,4.12390336446365
66,Croatia,2006,11.3735608420907,9.28694822960413,12.9010719790719,32.5,46.4,60.1,66.1333333333333,3.48124008933569,3.83729945923221,4.09600984154116,4.19167290618266
67,Croatia,2007,11.4510735815872,9.32864357925913,12.9409449736757,32,47.15,59.3333333333333,65.9333333333333,3.46573590279973,3.85333400907947,4.08317126162398,4.1886441305205
68,Croatia,2008,11.5102184449204,9.36012548324663,12.9834041013473,32,48.3752,60.9212780733333,65.8666666666667,3.46573590279973,3.87898728570832,4.1095825073429,4.18763249664566
69,Croatia,2009,11.4581479828439,9.36069866305547,13.0101922128683,35.5,50.20785,60.76535485,65.8666666666667,3.56953269648137,3.91617138897446,4.10701980501607,4.18763249664566
70,Croatia,2010,11.4474172238061,9.34023119368394,13.025570730071,42,58.7,59.3666666666667,70.9333333333333,3.73766961828337,4.07243972683405,4.08373290162751,4.26174046879938
71,Croatia,2011,11.4798955430132,9.31110202594524,13.0388330564921,40.5,62.45,62.6,72.5333333333333,3.70130197411249,4.13436623657159,4.13676527810605,4.28404622631368
72,Croatia,2012,11.4807352982551,9.27712137628145,13.0496372443974,40.5,60.7,63.0666666666667,72.5,3.70130197411249,4.10594369806545,4.14419236794967,4.28358656186063
73,Croatia,2013,11.4306307312009,9.25414267568385,13.0606838157809,40,62.05,62.1666666666667,74.1666666666667,3.68887945411394,4.12794051165062,4.12981895041576,4.30631481293819
74,Croatia,2014,11.422977507719,9.28296341624025,13.0696797511157,40.55,57.6,60,75.8,3.70253578056142,4.05352256770185,4.0943445622221,4.32809829264833
75,Croatia,2015,11.4662590323669,9.2748892735067,13.0800908973675,44,60.7,59.5333333333333,75.7333333333333,3.78418963391826,4.10594369806545,4.08653637977429,4.32721839817889
76,Croatia,2016,11.4945227947767,9.29731656369721,13.0928762435774,41.5,52.25,60.4666666666667,74.1333333333333,3.72569342723665,3.95603989084492,4.10209224901293,4.30586527370832
77,Croatia,2017,11.5719110973181,9.33015484373935,13.106988898018,55.2333333333333,47.6,60.6,74.1333333333333,4.01156663576441,3.86283276123737,4.10429489307527,4.30586527370832
78,Croatia,2018,11.5554544767072,9.35759578250101,13.1220133561626,54.3,55.2333333333333,60.3333333333333,74.1333333333333,3.99452422693989,4.01156663576441,4.09988474259772,4.30586527370832
79,Croatia,2019,11.5842413341243,9.39649515097077,13.1397353381738,49.1666666666667,61.7333333333333,61.0666666666667,73.6666666666667,3.89521588711177,4.12282403354397,4.11196616357192,4.29955041284964
80,Cyprus,2000,9.85854095430858,7.18182328530685,11.6917699994735,60,63.05,82.4,64.8,4.0943445622221,4.14392806241093,4.41158543691543,4.17130560335823
81,Cyprus,2001,9.88658853381059,7.22377813278099,11.7134627710492,70,65.15,85.6,65.6666666666667,4.24849524204936,4.17669230357085,4.4496852831477,4.18459144006988
82,Cyprus,2002,9.85707521339558,7.23690990725411,11.7408958461094,80,65.05,84.25,66.2666666666667,4.38202663467388,4.17515620495851,4.43378856923247,4.19368700555437
83,Cyprus,2003,9.80246354077789,7.27431107658168,11.7683572339055,80,65.25,85,66.4666666666667,4.38202663467388,4.1782260462028,4.44265125649032,4.19670056885963
84,Cyprus,2004,9.82366152060546,7.30055030695252,11.7988064435271,80,68.8,84.8,66.4666666666667,4.38202663467388,4.2312037449393,4.44029554279786,4.19670056885963
85,Cyprus,2005,9.96950907382698,7.32586512335302,11.8325496094928,75.5,68.2,79.3333333333333,64.5333333333333,4.32413265625498,4.22244456484942,4.37365838500337,4.16718188617437
86,Cyprus,2006,10.0040327627283,7.34281510505405,11.8774084304132,72,63.7,74.8,74.1333333333333,4.27666611901606,4.15418456257812,4.31481788498043,4.30586527370832
87,Cyprus,2007,10.0726952584985,7.40832801041408,11.9241286350922,73.5,62.1,74.9,73.8666666666667,4.29728540621879,4.12874598893943,4.31615389052317,4.30226166620502
88,Cyprus,2008,10.1461479213117,7.45238693705666,11.9731156772904,73,60.5688,74.9928183233333,73.6666666666667,4.29045944114839,4.10377990900859,4.31739235326255,4.29955041284964
89,Cyprus,2009,10.1541157753798,7.44801624792504,12.0077079737541,71.5,59.39405,75.2226003866667,73.6,4.26969744969996,4.08419405300125,4.32045172286032,4.29864502573483
90,Cyprus,2010,10.1819759296889,7.45945631437914,12.039128610152,72,58.75,74.9,74.1666666666667,4.27666611901606,4.07329115302427,4.31615389052317,4.30631481293819
91,Cyprus,2011,10.1790176207648,7.47063448963594,12.0614828942682,73,60.1,79.7,75.8666666666667,4.29045944114839,4.09600984154116,4.37826958579617,4.32897741358407
92,Cyprus,2012,10.2057395771859,7.44061432969159,12.0726118830682,66.5,60.2,79.0666666666667,75.7,4.19720194766181,4.09767235231478,4.37029137845546,4.3267781604434
93,Cyprus,2013,10.0966775674615,7.37112231444802,12.0769375218641,66.5,56.25,75.8666666666667,72.2666666666667,4.19720194766181,4.02980604108453,4.32897741358407,4.28036298089738
94,Cyprus,2014,10.0286523901119,7.3609017316499,12.0776962456644,67,57.95,76.2333333333333,65.9333333333333,4.20469261939097,4.05958056978576,4.33379881236063,4.1886441305205
95,Cyprus,2015,10.0828724284539,7.38861462337035,12.0789243056021,66.5,58.1,73.9333333333333,69.3333333333333,4.19720194766181,4.06216566385787,4.30316378624816,4.23892579103321
96,Cyprus,2016,10.1732824496395,7.44970358281714,12.0945753657041,66.5,61.7,72.6666666666667,71,4.19720194766181,4.12228393091134,4.28588277412098,4.26267987704132
97,Cyprus,2017,10.1930168923478,7.49318685427189,12.1175712068175,63.2333333333333,64.9,72.5666666666667,70.6666666666667,4.14683158827286,4.17284762371004,4.28450567957239,4.2579739860039
98,Cyprus,2018,10.200136092907,7.52997176542712,12.1347061596945,56.4,69.1333333333333,71.9,73.9666666666667,4.03246915850401,4.23603700712732,4.275276264727,4.30361454127044
99,Cyprus,2019,10.2418853893558,7.56109926738012,12.1523641338164,54.9666666666667,70.1333333333333,73.4666666666667,73.6666666666667,4.00672694089744,4.25039819219545,4.29683178861065,4.29955041284964
100,Czech Republic,2000,12.3524353769674,10.4074216684801,14.3187145452783,59,53.85,80,77.3333333333333,4.07753744390572,3.9862024036024,4.38202663467388,4.3481250829982
101,Czech Republic,2001,12.3982631818898,10.3674566360748,14.329896075359,58,58.55,83.1,77.6,4.06044301054642,4.06988109004373,4.4200447018614,4.35156742718917
102,Czech Republic,2002,12.3803914977036,10.3751848121948,14.3398427781439,56.5,50.25,76.1,77.6666666666667,4.0342406381524,3.91701054693919,4.33204826486764,4.35242616489759
103,Czech Republic,2003,12.425254170875,10.3628464074194,14.3495725867204,54.5,56.4,75.95,77.8666666666667,3.9982007016692,4.03246915850401,4.33007522904178,4.35499796228596
104,Czech Republic,2004,12.4533047245732,10.3689939484826,14.3601369308522,53.5,53.95,77.3,77.8,3.97968165390196,3.98805769170414,4.34769395559338,4.35414143118435
105,Czech Republic,2005,12.5395155214826,10.3909636555424,14.3722614809431,54.5,41.65,72.2,78.9333333333333,3.9982007016692,3.72930136861285,4.27944004589878,4.36860361434174
106,Czech Republic,2006,12.5619758542579,10.396862559986,14.385396422335,56,52.8,68,80.8,4.02535169073515,3.96651119071222,4.21950770517611,4.39197696552705
107,Czech Republic,2007,12.6468792576682,10.4102758754073,14.4035019357833,56.5,58.5,69.0333333333334,78.8666666666667,4.0342406381524,4.06902675423781,4.23458947973343,4.36775866287618
108,Czech Republic,2008,12.6980366903251,10.4340864618942,14.4195781757115,59,58.4418,70.1962963633333,78.6666666666667,4.07753744390572,4.06803138722952,4.25129555128292,4.3652195163575
109,Czech Republic,2009,12.6578788896389,10.4112826859624,14.4284361823101,61,61.56715,70.8721120833333,78.6,4.11087386417331,4.12012844907476,4.26087701459811,4.36437169943516
110,Czech Republic,2010,12.6726220736989,10.4153021710638,14.437156164509,58.5,62.85,72.5,79.1666666666667,4.06902675423781,4.14075093503626,4.28358656186063,4.37155533480659
111,Czech Republic,2011,12.7033639357588,10.4178883338096,14.4454723014228,57,62.9,75.6,79.2,4.04305126783455,4.1415461637064,4.32545628318549,4.37197629882038
112,Czech Republic,2012,12.6990550529749,10.4067525734131,14.4512478786193,58,59.4,75.7,79.0333333333333,4.06044301054642,4.0842942263686,4.3267781604434,4.36986970440325
113,Czech Republic,2013,12.6865884063291,10.4038661403591,14.4552244520582,57,62.75,77.6666666666667,78.9333333333333,4.04305126783455,4.13915857801189,4.35242616489759,4.36860361434174
114,Czech Republic,2014,12.7313941014598,10.4176588143164,14.4602979138839,57.65,62.75,77.8333333333333,82.6,4.05439024671507,4.13915857801189,4.35456978844084,4.41400968052693
115,Czech Republic,2015,12.7575370870406,10.4203432074816,14.4695153685609,61.5,61.05,77.4333333333333,82.6666666666667,4.11903717481247,4.11169320055671,4.34941735110825,4.41481645749687
116,Czech Republic,2016,12.7807399461316,10.4496508748391,14.4750858960181,63,64.9,76.1333333333333,82.6666666666667,4.14313472639153,4.17284762371004,4.33248618911375,4.41481645749687
117,Czech Republic,2017,12.8442357653802,10.468934477992,14.4826054831775,60.7,73.4,76.9,82.3333333333333,4.10594369806545,4.29592393562047,4.3425058765116,4.41077604795987
118,Czech Republic,2018,12.8782391536086,10.4837414639131,14.4942817779686,60.6666666666667,75.9,78.1666666666667,82.3,4.10539439840869,4.32941668440158,4.35884329921823,4.41037110768302
119,Czech Republic,2019,12.9018967867067,10.4913278096744,14.5056105422722,58.1666666666667,77.4333333333333,77.3333333333333,82,4.06331245297437,4.34941735110825,4.3481250829982,4.40671924726425
120,Denmark,2000,12.2049810343144,9.49829374856134,13.8440876702076,95,15.25,88.05,72.6,4.55387689160054,2.72457950305342,4.47790483494222,4.28496492183075
121,Denmark,2001,12.204423160878,9.51369177427578,13.8660480421767,95,15.8,87.65,72.6666666666667,4.55387689160054,2.76000994003292,4.47335161136724,4.28588277412098
122,Denmark,2002,12.2017579600226,9.51380215192277,13.8847029891548,94,19.05,87.3,79.8666666666667,4.54329478227,2.94706710157271,4.46935046284556,4.38035857757319
123,Denmark,2003,12.2208581892889,9.50533308390074,13.9028954707135,92.5,21.25,94.95,80.4666666666667,4.52720864451838,3.05635689537043,4.5533504372583,4.38784301999532
124,Denmark,2004,12.2724058687027,9.50466874103387,13.9218946631352,92.5,20.95,92.55,79.9333333333333,4.52720864451838,3.04213864636815,4.52774903901951,4.3811929539253
125,Denmark,2005,12.3600954600402,9.51900895194252,13.9430149033927,92.5,21.1,95.1666666666667,80.0666666666667,4.52720864451838,3.04927304048202,4.55562974042796,4.38285962097777
126,Denmark,2006,12.3996679145475,9.54926395509368,13.9706087441155,92.5,22.4,93.9,80.8,4.52720864451838,3.10906095886099,4.54223038621422,4.39197696552705
127,Denmark,2007,12.4288405012796,9.56082927741982,13.9961811028511,92.5,23.5,93.8333333333333,85.5333333333334,4.52720864451838,3.15700042115011,4.54152015891164,4.44890616351343
128,Denmark,2008,12.4894046058868,9.57398399842697,14.0175930159916,92.5,27.414183335,95.4593210566667,88.6666666666667,4.52720864451838,3.31106051942818,4.5587001992192,4.48488402011359
129,Denmark,2009,12.446057765609,9.536876309301,14.0293678943159,94.5,27.924583335,95.29526947,88.6,4.5485998344997,3.3295074239845,4.55698017112803,4.48413185761104
130,Denmark,2010,12.5113857565484,9.52181160588993,14.0371871097737,91.5,28.95,90.3,89.1666666666667,4.51633897228148,3.365570204019,4.50313746042294,4.49050727766795
131,Denmark,2011,12.5332170260474,9.53762611694683,14.0451898123885,91.5,31.35,91.0666666666667,89.2,4.51633897228148,3.44521426707893,4.51159183902853,4.49088103958596
132,Denmark,2012,12.5263328122428,9.52723982071185,14.0549210821081,91.5,19.9,90.6333333333333,89.0333333333334,4.51633897228148,2.99071973173045,4.50682206297032,4.48901083144781
133,Denmark,2013,12.5078786832198,9.53442908005775,14.0653949780894,92,22.85,89.8333333333333,87.2666666666667,4.52178857704904,3.12895111734021,4.49795610168094,4.46896856480769
134,Denmark,2014,12.5102265515811,9.53937243597939,14.076557678272,91.85,19.9,89.7666666666667,89.2666666666667,4.52015681166114,2.99071973173045,4.49721371114944,4.49162814458896
135,Denmark,2015,12.5068165012008,9.55065829335419,14.0894952295735,93,20.7,92.3666666666667,86,4.53259949315326,3.03013370027132,4.52576616320082,4.45434729625351
136,Denmark,2016,12.5406030426437,9.57199407828077,14.1055851634356,93.5,20.9,88.6,86,4.53796143629464,3.03974915897077,4.48413185761104,4.45434729625351
137,Denmark,2017,12.5987758322997,9.58523729375759,14.1225772317024,80.0333333333333,46.1,88.4,85.6666666666667,4.3824432145591,3.8308129500026,4.4818719696436,4.45046379622711
138,Denmark,2018,12.6072568327247,9.58602865491121,14.1410352598929,84.1666666666667,49.5666666666667,87.2333333333334,85.6333333333333,4.43279896004731,3.903318564798,4.46858652086799,4.45007461544773
139,Denmark,2019,12.6502391011754,9.60018875604597,14.1598242634966,83.2666666666667,51.0333333333333,87.0666666666667,85.3333333333333,4.42204830902337,3.93247901399553,4.46667410873417,4.44656515581145
140,Estonia,2000,9.80934995647108,8.27331315514626,11.5126927248746,63.5,48.75,79.95,81.6666666666667,4.15103990589865,3.88670519744386,4.38140143927996,4.40264592187662
141,Estonia,2001,9.86034536356242,8.28077434022984,11.5394628139997,63.5,73.45,82.8,81.6666666666667,4.15103990589865,4.29660490261989,4.41642806139121,4.40264592187662
142,Estonia,2002,9.92282064943021,8.28606133514349,11.5774682333449,63.5,67.2,86,88.3333333333333,4.15103990589865,4.2076732475291,4.45434729625351,4.48111753731811
143,Estonia,2003,9.98761137424837,8.3137461784379,11.6230046620012,63,69.35,85.35,88.0666666666667,4.14313472639153,4.23916614676084,4.44676044924045,4.47809410342012
144,Estonia,2004,10.0325191511975,8.317489795767,11.6666457910867,63,69.65,83.55,88.0666666666667,4.14313472639153,4.24348270022581,4.4254452550414,4.47809410342012
145,Estonia,2005,10.2222600538648,8.35531774899614,11.7187686881125,62.5,72.25,72.6333333333333,88.2666666666667,4.13516655674236,4.28013232699254,4.28542395328246,4.48036253539474
146,Estonia,2006,10.300370955946,8.40612019512338,11.7842731617854,65,70.6,71.9666666666667,87.4666666666667,4.17438726989564,4.2570301444992,4.27620304885265,4.47125776840182
147,Estonia,2007,10.412095014875,8.41309190787532,11.8496170099693,77,73.15,70.8666666666667,88.8666666666667,4.34380542185368,4.29251212746613,4.26080017723974,4.4871371190765
148,Estonia,2008,10.4284595568212,8.4006742943379,11.894167632915,78.5,73.97915,72.6818286433333,85.3333333333333,4.36309862478836,4.30378329674652,4.28609140341142,4.44656515581145
149,Estonia,2009,10.3126068483563,8.22620581296244,11.9046642349242,77.5,74.41895,68.0211519033333,85.2666666666667,4.3502779363593,4.30971061370849,4.21981871420974,4.44578360047663
150,Estonia,2010,10.3663864742029,8.20329460375342,11.914771455115,73,71.2,67.0666666666667,85.8333333333333,4.29045944114839,4.26549281841793,4.20568714955748,4.45240743143568
151,Estonia,2011,10.4760413801243,8.29542505229544,11.9424062768224,73,66.45,71.8,85.8666666666667,4.29045944114839,4.19644978515925,4.27388447605418,4.45279570556209
152,Estonia,2012,10.529800453721,8.29997504984469,11.9748461966268,72.5,58.95,70.6333333333333,85.7,4.28358656186063,4.07668962698338,4.25750217660614,4.45085282560373
153,Estonia,2013,10.5380694822388,8.30799113123536,12.0048011858002,74.5,67.95,70.4333333333333,85.6,4.31079912538551,4.21877214059715,4.2546666359539,4.4496852831477
154,Estonia,2014,10.5577542120709,8.31786022574849,12.0305331984697,77.1,68.2,70.1333333333333,85.9333333333333,4.34510328056928,4.22244456484942,4.25039819219545,4.45357180183698
155,Estonia,2015,10.5323341003275,8.3470318045037,12.0530434108287,79,66.9,72.6,86,4.36944785246702,4.20319896713418,4.28496492183075,4.45434729625351
156,Estonia,2016,10.5610027991268,8.3583222759217,12.0775482499704,79.5,68.4,72.8,86,4.37575702166029,4.22537282462851,4.28771595520264,4.45434729625351
157,Estonia,2017,10.6183183452856,8.39253452898286,12.1052821839101,78.4333333333333,78.9333333333333,73.2,85.6666666666667,4.36224900706521,4.36860361434174,4.29319542096727,4.45046379622711
158,Estonia,2018,10.6620673551387,8.38480521426538,12.1328556287295,80,77.7,71.8333333333333,85.6333333333333,4.38202663467388,4.3528552573736,4.27434862087569,4.45007461544773
159,Estonia,2019,10.7116661566767,8.39527105423091,12.165364204735,76.8666666666667,76.9333333333333,70.7,82,4.34207231916685,4.34293924596584,4.25844557290253,4.40671924726425
160,Finland,2000,12.1362176838002,9.41780645006947,13.6156098734698,93,18.6,78.9,66,4.53259949315326,2.92316158071916,4.36818122785183,4.18965474202643
161,Finland,2001,12.14343972425,9.43093753242257,13.6405166640488,94,41.8,78.95,66,4.54329478227,3.73289633953071,4.36881474070165,4.18965474202643
162,Finland,2002,12.1391821941049,9.44519933654164,13.6618615167581,95,41.8,84.8,73.2,4.55387689160054,3.73289633953071,4.44029554279786,4.29319542096727
163,Finland,2003,12.1581428494192,9.45049785965384,13.6838058108049,94.5,41.45,84.85,73.8,4.5485998344997,3.7244878815813,4.44088499168024,4.30135873160643
164,Finland,2004,12.2041244208473,9.46280814658655,13.7073331881058,93.5,41.25,85.5,73.2666666666667,4.53796143629464,3.71965111278069,4.44851637594272,4.29410575330141
165,Finland,2005,12.2698471541814,9.47768076443237,13.7313029199471,93.5,40.15,74.3,73.4,4.53796143629464,3.69262244039277,4.30811095172371,4.29592393562047
166,Finland,2006,12.2906446238234,9.4991316787745,13.7546358860993,93.5,43.15,77.8666666666667,74.1333333333333,4.53796143629464,3.76468241752944,4.35499796228596,4.30586527370832
167,Finland,2007,12.3745622618246,9.52465189403829,13.7825619060442,93,43.3,76.9333333333333,78.8666666666667,4.53259949315326,3.76815263500844,4.34293924596584,4.36775866287618
168,Finland,2008,12.4121848584773,9.54991136509949,13.8086088092314,93,46.69615,76.7008876233333,78.6666666666667,4.53259949315326,3.84366172016291,4.33991328097031,4.3652195163575
169,Finland,2009,12.3253931098483,9.51708370735394,13.8252119496364,94.5,46.43235,75.75817482,78.6,4.5485998344997,3.83799641457826,4.32754635698255,4.36437169943516
170,Finland,2010,12.3598314182147,9.52047557038528,13.8426726809558,90,49.15,72.5666666666667,80.8333333333333,4.49980967033027,3.89487684659318,4.28450567957239,4.39238942170943
171,Finland,2011,12.3782511380553,9.53700505391479,13.8617487120327,89.5,45.9,72.3666666666667,84.2,4.49423862528081,3.8264651170665,4.28174578821614,4.43319492124828
172,Finland,2012,12.3690396152679,9.54429172313275,13.8799386510195,91,35.3,72.8666666666667,84.0333333333333,4.51085950651685,3.56388296393925,4.28863128707433,4.43121354552576
173,Finland,2013,12.3252777251581,9.53733318520019,13.8949330535314,92,39.55,73.2,85.6,4.52178857704904,3.67756569421366,4.29319542096727,4.4496852831477
174,Finland,2014,12.3224649924048,9.53681292440384,13.9086353542502,91.7,37,73,85.9333333333333,4.51852237926242,3.61091791264422,4.29045944114839,4.45357180183698
175,Finland,2015,12.338619080587,9.54036488881333,13.922217160867,89.5,35,75.7666666666667,86,4.49423862528081,3.55534806148941,4.32765844219039,4.45434729625351
176,Finland,2016,12.3634152792196,9.54998325591904,13.9400696888535,89.5,33.65,75.4333333333333,84.3333333333333,4.49423862528081,3.51601305609074,4.32324926397138,4.43477720005941
177,Finland,2017,12.3948222610365,9.56230782586889,13.959793356566,87.7666666666667,47.9666666666667,76.2333333333333,84,4.47468177783416,3.87050632522521,4.33379881236063,4.43081679884331
178,Finland,2018,12.4052992021347,9.59166684556027,13.9806679211415,87.1666666666667,49.9666666666667,75.4666666666667,83.9666666666667,4.46782199483687,3.91135611644044,4.32369105766092,4.43041989469046
179,Finland,2019,12.4234055351003,9.60942545155365,13.9999016808359,87.7666666666667,53.4666666666667,74.8333333333333,83.6666666666667,4.47468177783416,3.97905840676431,4.3152634185142,4.42684065046367
180,France,2000,14.5710291866919,11.6567959732061,16.2714220534373,68.5,23.8,76.95,59.2666666666667,4.22683374526818,3.16968558067743,4.34315586028489,4.0820470344117
181,France,2001,14.5974230244326,11.6627008174799,16.2931058336471,68,26.4,77.5,59.3333333333333,4.21950770517611,3.27336401015227,4.3502779363593,4.08317126162398
182,France,2002,14.602727035115,11.6507560522149,16.3124859510453,68.5,26.45,76.35,59.8666666666667,4.22683374526818,3.27525615830431,4.33532803166464,4.09211986719999
183,France,2003,14.5782461826226,11.6593734405049,16.331550450714,68.5,28.5,78.5,60.4666666666667,4.22683374526818,3.34990408727461,4.36309862478836,4.10209224901293
184,France,2004,14.5985433455378,11.6820258271729,16.3512910726356,66.5,29.4,78.2,66.6,4.19720194766181,3.38099467434464,4.35926964755127,4.19870457754634
185,France,2005,14.6794955884029,11.6948074708279,16.3714532600601,69.5,27.85,70.1,66.7333333333333,4.24132675257075,3.32683296637329,4.24992279404054,4.20070457821301
186,France,2006,14.7044775739295,11.6995361301146,16.3924170157198,70.5,28.9,76.7,60.8,4.25561270981822,3.36384159511839,4.33990170837321,4.10758978897212
187,France,2007,14.7501431448437,11.7336142983396,16.4149738305488,72.5,29.9,74.7666666666667,63.8666666666667,4.28358656186063,3.39785848039664,4.31437215285805,4.15679757686865
188,France,2008,14.7588615363945,11.7482236518027,16.4361673539185,72,33.1912,75.1995307666667,70.3333333333333,4.27666611901606,3.50228478054681,4.32014499113136,4.25324584480796
189,France,2009,14.726795783166,11.7353071483633,16.4511234240978,71.5,32.6734255,71.21795037,70.2666666666667,4.26969744969996,3.4865620716622,4.26574489858126,4.2522975279991
190,France,2010,14.7677892833797,11.747898283743,16.4666487460485,74.5,34.9,73.5666666666667,67.5,4.31079912538551,3.55248682920838,4.29819202459458,4.21212759787848
191,France,2011,14.7960399847826,11.7665049969027,16.4823003376122,74.5,34.35,73.5666666666667,69.2,4.31079912538551,3.53660201866836,4.29819202459458,4.23700086262362
192,France,2012,14.8091633616621,11.773177518582,16.4971468246311,74,29.55,72.5333333333334,69.0333333333333,4.30406509320417,3.38608374385211,4.28404622631368,4.23458947973343
193,France,2013,14.7995560084637,11.7700403768928,16.5107862932789,75,29.3,71.8666666666667,72.2666666666667,4.31748811353631,3.37758751602302,4.27481255036673,4.28036298089738
194,France,2014,14.8015558711508,11.7743720272773,16.5237201168279,74.95,27,69.2666666666667,74.2666666666667,4.31682122454861,3.29583686600433,4.23796378999702,4.30766221938502
195,France,2015,14.8199380749853,11.7840821088742,16.5362660360731,75.5,25,67.0666666666667,74.3333333333333,4.32413265625498,3.2188758248682,4.20568714955748,4.30855948279201
