"Model","FittedValues","Residuals"
"CCE_P",12.9222223073716,-0.0121092164175343
"CCE_P",12.9438477442524,0.0118091982787768
"CCE_P",12.9632961877655,0.00969412049926137
"CCE_P",12.997108036372,-0.0112723932865865
"CCE_P",13.0180242723668,0.0171057261346486
"CCE_P",13.0491031213461,0.0134269148467488
"CCE_P",13.0900734744395,-0.013323761625514
"CCE_P",12.7566817816678,0.00013563470448031
"CCE_P",12.796623214891,-0.0343756945829265
"CCE_P",12.8204234892789,-0.0307599479546917
"CCE_P",12.8184811742717,0.014241630737912
"CCE_P",12.8201464025146,0.0381741148686932
"CCE_P",12.9443719793026,0.0254709200231967
"CCE_P",12.9506125507715,-0.009278515430335
"CCE_P",12.9893967707002,-0.0178221993089643
"CCE_P",13.027442341678,0.0276810689680812
"CCE_P",13.0008192506281,0.0203239170992861
"CCE_P",13.0824544203471,0.018343267730166
"CCE_P",13.1118197684957,-0.0142504260122686
"CCE_P",13.1211005689292,-0.0152464728432197
"CCE_P",13.0964557036393,0.00685424200177595
"CCE_P",13.1046339304068,0.00421966192168184
"CCE_P",13.110538350366,-0.0203779034562542
"CCE_P",13.1041735306059,0.00394987545403739
"CCE_P",13.1547315123586,-0.00163744682382232
"CCE_P",13.162190775657,-0.0247948306037327
"CCE_P",13.1474606161261,0.00914910350681453
"CCE_P",11.2891420791449,-0.00400531249861787
"CCE_P",11.2889939878389,0.018733360848938
"CCE_P",11.3184813621037,0.0255963651143528
"CCE_P",11.370325960219,0.00308282526541035
"CCE_P",11.4361961764265,-0.0188235769564049
"CCE_P",11.5124855597233,0.00894868085054633
"CCE_P",11.5822212295198,-0.00367862611010002
"CCE_P",11.6683440664817,-0.0133612656774217
"CCE_P",11.7499107996245,-0.0263381638786584
"CCE_P",11.733320288072,-0.0456330849685659
"CCE_P",11.7146233315061,0.0103546560767138
"CCE_P",11.7050564589523,0.00885213136197274
"CCE_P",11.7041610486101,0.0340576554390449
"CCE_P",11.7274851824966,-0.0393613218768776
"CCE_P",11.7421402583662,-0.0226760291735581
"CCE_P",11.7546406014586,0.000369887120671879
"CCE_P",11.7670745169359,0.0347233664307327
"CCE_P",11.8312119137124,0.011482455485869
"CCE_P",11.8529429393115,0.0231159281574642
"CCE_P",11.9200394730371,-0.00543993101152485
"CCE_P",11.003710142271,-0.0106911864294531
"CCE_P",11.0687012907432,-0.0305406465237641
"CCE_P",11.0982636394224,0.0122715166458152
"CCE_P",11.162770614556,0.0103835528709939
"CCE_P",11.2023311899794,-0.00119682776435737
"CCE_P",11.2583356079114,0.0248401581222211
"CCE_P",11.3599622927997,0.013598549290988
"CCE_P",11.437059458684,0.0140141229031537
"CCE_P",11.5342171992092,-0.0239987542887614
"CCE_P",11.4398034434216,0.0183445394222874
"CCE_P",11.4548540467204,-0.00743682291428623
"CCE_P",11.4919125709376,-0.0120170279244166
"CCE_P",11.481511291355,-0.000775993099917837
"CCE_P",11.4218296572651,0.00880107393580344
"CCE_P",11.4449007109765,-0.0219232032574914
"CCE_P",11.4714119219272,-0.0051528895603425
"CCE_P",11.4885097972594,0.00601299751727402
"CCE_P",11.5482988799279,0.0236122173901579
"CCE_P",11.5771076818458,-0.0216532051386054
"CCE_P",11.5807335053216,0.00350782880267508
"CCE_P",9.86796908804773,-0.0094281337391554
"CCE_P",9.85767704060074,0.0289114932098546
"CCE_P",9.81073619858244,0.0463390148131388
"CCE_P",9.83959904643499,-0.0371355056571003
"CCE_P",9.8428465513362,-0.0191850307307417
"CCE_P",10.008283511287,-0.0387744374599973
"CCE_P",9.9876673111948,0.0163654515334976
"CCE_P",10.0896064687417,-0.0169112102431587
"CCE_P",10.1411984928307,0.00494942848096062
"CCE_P",10.1386601387558,0.0154556366239524
"CCE_P",10.1856919454786,-0.00371601578967777
"CCE_P",10.1677477668135,0.0112698539512739
"CCE_P",10.1696921542714,0.0360474229145242
"CCE_P",10.0916872105657,0.00499035689577421
"CCE_P",10.0741612826081,-0.0455088924962187
"CCE_P",10.090510554714,-0.00763812626014974
"CCE_P",10.1499236752014,0.0233587744380756
"CCE_P",10.2062320716746,-0.0132151793267545
"CCE_P",10.2167818144678,-0.0166457215607787
"CCE_P",10.2214145689531,0.0204708204026676
"CCE_P",12.3675122687525,-0.0150768917850701
"CCE_P",12.3882777208963,0.00998546099348111
"CCE_P",12.4026576744415,-0.0222661767379146
"CCE_P",12.4162955620503,0.00895860882472945
"CCE_P",12.4466384503986,0.00666627417463446
"CCE_P",12.5203377777237,0.0191777437588817
"CCE_P",12.5651704807795,-0.00319462652163005
"CCE_P",12.6363984565765,0.0104808010917383
"CCE_P",12.7056881846518,-0.0076514943267017
"CCE_P",12.6454528093949,0.0124260802439739
"CCE_P",12.6803734516577,-0.00775137795875721
"CCE_P",12.7081654392025,-0.00480150344367099
"CCE_P",12.7017385797573,-0.00268352678243261
"CCE_P",12.6938742525696,-0.00728584624046853
"CCE_P",12.7222097250352,0.00918437642459116
"CCE_P",12.7497125940792,0.00782449296141886
"CCE_P",12.7882035871945,-0.0074636410628748
"CCE_P",12.8479778983514,-0.00374213297115104
"CCE_P",12.8855442372942,-0.00730508368558703
"CCE_P",12.8973783236638,0.00451846304288665
"CCE_P",12.1946835601435,0.0102974741709308
"CCE_P",12.2076710613928,-0.00324790051477357
"CCE_P",12.2103963733219,-0.00863841329930729
"CCE_P",12.2433259376824,-0.0224677483935127
"CCE_P",12.2442879796316,0.0281178890711384
"CCE_P",12.3756229900235,-0.0155275299833106
"CCE_P",12.3956730702891,0.00399484425842231
"CCE_P",12.4390947878544,-0.0102542865747884
"CCE_P",12.4788206391965,0.0105839666903147
"CCE_P",12.4446873962788,0.00137036933023783
"CCE_P",12.4930340767502,0.0183516797981937
"CCE_P",12.5202298761862,0.0129871498612471
"CCE_P",12.5285993037687,-0.00226649152586173
"CCE_P",12.5160708980715,-0.00819221485172436
"CCE_P",12.5082507527988,0.00197579878231069
"CCE_P",12.5220562342355,-0.0152397330346696
"CCE_P",12.5301268176384,0.0104762250052615
"CCE_P",12.6096334959475,-0.0108576636477707
"CCE_P",12.6128675994038,-0.00561076667906061
"CCE_P",12.6460917496387,0.00414735153667288
"CCE_P",9.8191023884155,-0.00975243194442122
"CCE_P",9.87084715958259,-0.01050179602017
"CCE_P",9.93027320734909,-0.00745255791887574
"CCE_P",9.98653410828457,0.00107726596379794
"CCE_P",10.0252201608659,0.00729899033160881
"CCE_P",10.2332903989539,-0.0110303450890702
"CCE_P",10.2993834918707,0.000987464075312915
"CCE_P",10.3680773729632,0.0440176419117645
"CCE_P",10.4377445763577,-0.00928501953653981
"CCE_P",10.2789010789834,0.0337057693729368
"CCE_P",10.3707850461626,-0.00439857195966816
"CCE_P",10.490941522145,-0.0149001420206788
"CCE_P",10.5268519716611,0.00294848205990124
"CCE_P",10.521358459599,0.0167110226398432
"CCE_P",10.5362650414894,0.0214891705815375
"CCE_P",10.564966161986,-0.0326320616585258
"CCE_P",10.564257540168,-0.00325474104120222
"CCE_P",10.6460938917772,-0.0277755464916334
"CCE_P",10.6624500503264,-0.000382695187692587
"CCE_P",10.708536054745,0.00313010193168219
"CCE_P",12.1340884736457,0.00212921015451753
"CCE_P",12.1597677778626,-0.016328053612613
"CCE_P",12.1575263636905,-0.0183441695855845
"CCE_P",12.1675171096641,-0.00937426024489287
"CCE_P",12.1701145865926,0.034009834254701
"CCE_P",12.282504624367,-0.012657470185557
"CCE_P",12.3000721385639,-0.00942751474051486
"CCE_P",12.3542281003695,0.020334161455067
"CCE_P",12.4056240977752,0.00656076070210854
"CCE_P",12.2979784408585,0.0274146689897522
"CCE_P",12.344209187742,0.0156222304727362
"CCE_P",12.3653960624816,0.0128550755737325
"CCE_P",12.3778703841491,-0.00883076888119506
"CCE_P",12.3259847989841,-0.000707073826027724
"CCE_P",12.325418108894,-0.00295311648924659
"CCE_P",12.3496920034301,-0.011072922843078
"CCE_P",12.3608593792995,0.00255589992005271
"CCE_P",12.4185857250794,-0.0237634640428893
"CCE_P",12.4283203995356,-0.0230211974008725
"CCE_P",12.4084073647706,0.0149981703297265
"CCE_P",14.573037609293,-0.00200842260111961
"CCE_P",14.5835558800035,0.0138671444290759
"CCE_P",14.5834655192249,0.0192615158900947
"CCE_P",14.5911043997961,-0.0128582171735126
"CCE_P",14.6136020565644,-0.0150587110266493
"CCE_P",14.6880920062423,-0.00859641783940865
"CCE_P",14.6956931463073,0.00878442762224385
"CCE_P",14.7413411427184,0.00880200212530574
"CCE_P",14.7738384165236,-0.01497688012906
"CCE_P",14.7375285099599,-0.0107327267938503
"CCE_P",14.777481080118,-0.00969179673827292
"CCE_P",14.795808199939,0.000231784843608179
"CCE_P",14.8035789610978,0.00558440056434795
"CCE_P",14.7951968044342,0.00435920402946729
"CCE_P",14.804088438956,-0.00253256780516787
"CCE_P",14.8149488177425,0.00498925724280538
"CCE_P",14.8348316590218,-0.00200374126475294
"CCE_P",14.8567404053842,0.013018243025339
"CCE_P",14.8760938660646,0.00486534621933468
"CCE_P",14.9015879392898,-0.00530384461980111
"CCE_P",14.9272819823368,-0.00140457536677099
"CCE_P",14.9403841108763,-0.00104326124003778
"CCE_P",14.9546542481285,-0.0188602595233926
"CCE_P",14.958125289609,0.00178751077339151
"CCE_P",14.9740259330725,0.0142909355826363
"CCE_P",15.0271406784569,0.00975023935116376
"CCE_P",15.0632282453639,-0.00347318393821788
"CCE_P",15.1012647650813,0.0131828535523382
"CCE_P",15.1424637392368,-0.0050291554342088
"CCE_P",15.0737626354029,-0.00602696784907326
"CCE_P",15.1179438413981,-0.00158733954363119
"CCE_P",15.1609135700013,0.00557196085530497
"CCE_P",15.1777771161734,-0.0191424544341742
"CCE_P",15.1562260883876,0.00468593522536894
"CCE_P",15.1743115735877,0.0209614968442392
"CCE_P",15.1993066072441,-0.0148826787365818
"CCE_P",15.2115978794944,0.0022647399633301
"CCE_P",15.2486736503064,0.0105787311168694
"CCE_P",15.2711394754191,-0.00564862511135811
"CCE_P",15.2743435422332,-0.00597590208718142
"CCE_P",12.5588592210516,-0.0127066802263523
"CCE_P",12.5958601907992,-0.0123270779455917
"CCE_P",12.635069451461,-0.0113963589744035
"CCE_P",12.6365730234717,-0.00705885971068539
"CCE_P",12.6638867904964,0.0111063784007962
"CCE_P",12.7072864525831,-0.0111247703378469
"CCE_P",12.7324345620091,0.0389305855260025
"CCE_P",12.7630490581721,0.00896344329755039
"CCE_P",12.7960697646612,0.00516092141287932
"CCE_P",12.7242099051779,0.0440252825543448
"CCE_P",12.6774651598659,0.0122903680367364
"CCE_P",12.6318196550686,-0.0404343336510287
"CCE_P",12.550406634068,-0.00239680128465143
"CCE_P",12.5272864892774,0.0219542292155598
"CCE_P",12.5371493623928,-0.000290929994407852
"CCE_P",12.5396006999843,0.00536646927369165
"CCE_P",12.5418369379206,-0.0207021015025896
"CCE_P",12.5572518442776,-0.0152306483330361
"CCE_P",12.5746472438468,-0.0323859956657304
"CCE_P",12.5416142640545,0.0182568799087892
"CCE_P",12.0432372987276,-0.00446503239311998
"CCE_P",12.1069934799952,-0.0122093024315144
"CCE_P",12.1516767528,-0.0044055337189875
"CCE_P",12.1614737002328,0.0202770354725542
"CCE_P",12.1754124612684,-0.00528464421567927
"CCE_P",12.275214895485,-0.00265813735683694
"CCE_P",12.2843080090637,-0.01232108020649
"CCE_P",12.2895133516725,-0.0118197805998991
"CCE_P",12.3270979806761,0.029166200639218
"CCE_P",12.2815918396643,0.0369796966538349
"CCE_P",12.3764395819737,-0.00310363088014059
"CCE_P",12.3958669942986,-0.000795331233915917
"CCE_P",12.3792170558875,0.00293373853038342
"CCE_P",12.3785908653604,0.0053922552443701
"CCE_P",12.412944403948,-0.00755264354303528
"CCE_P",12.4218507692442,-0.00400737323385917
"CCE_P",12.4209870222362,-0.0022154940348043
"CCE_P",12.4973663766088,-0.0219558819425324
"CCE_P",12.5306976633304,-0.0208912548739668
"CCE_P",12.5347787706141,0.0189361941243087
"CCE_P",9.31631972579551,-0.00432031886860183
"CCE_P",9.35467898193201,0.00737606951605604
"CCE_P",9.36692561304365,-0.00729016432938594
"CCE_P",9.36436937902769,4.5274768207412e-05
"CCE_P",9.39580248581904,0.0212052760352393
"CCE_P",9.4799084186984,0.0271464743267887
"CCE_P",9.55378175899208,-0.073730154299415
"CCE_P",9.62290255904235,-0.0891106674289417
"CCE_P",9.6704175883215,0.106176646986537
"CCE_P",9.5635101609036,0.0588383201134323
"CCE_P",9.56483116605928,-0.026362704031527
"CCE_P",9.56425243020382,0.000154898021936746
"CCE_P",9.58030870352008,0.023883509110654
"CCE_P",9.59491967082629,0.0032355787368514
"CCE_P",9.62249659070881,-0.00848927583409231
"CCE_P",9.66219426252845,-0.00343337776251747
"CCE_P",9.70890603063395,-0.0194863340156913
"CCE_P",9.74075873139863,-0.0195372293844607
"CCE_P",9.76352325004788,-0.0253983955493554
"CCE_P",9.76750847201575,0.0290965738883379
"CCE_P",11.9303949534252,-0.0095770162801241
"CCE_P",11.9969334288593,-0.003605079200592
"CCE_P",12.0928053832565,0.0151214565044557
"CCE_P",12.1491896368562,0.047137945033346
"CCE_P",12.2753433043565,-0.0212400836667784
"CCE_P",12.253441025432,0.0984337754504544
"CCE_P",12.3937200823547,-0.0122078398193311
"CCE_P",12.4769627719691,-0.00743793234692789
"CCE_P",12.5150344128945,-0.0921850664954938
"CCE_P",12.4931263757895,-0.114496026263856
"CCE_P",12.377540142744,0.0163369826191497
"CCE_P",12.4052962748292,0.0102656249406414
"CCE_P",12.4201464906664,0.0120602924139494
"CCE_P",12.5021935929895,-0.0715764404420041
"CCE_P",12.586768335469,-0.0797116232283395
"CCE_P",12.6851245515607,0.0906245319908571
"CCE_P",12.8189551100875,0.0322376278042128
"CCE_P",12.8461212924074,0.0841749943774869
"CCE_P",12.966614159333,0.0315913987767546
"CCE_P",13.1504158700662,-0.0259475221675614
"CCE_P",14.5167264357759,0.0149453121504174
"CCE_P",14.5147093618953,0.0173086386196739
"CCE_P",14.4952782711992,0.0230637974565652
"CCE_P",14.534675406778,-0.0119202553753549
"CCE_P",14.544751919513,-0.0161088497957035
"CCE_P",14.5892603729656,-0.0206006770283845
"CCE_P",14.6241444695395,-0.0188398313827604
"CCE_P",14.6652757131949,-0.0136001428086976
"CCE_P",14.6625612826392,0.0113162535026428
"CCE_P",14.6595705362788,-0.0260420504852249
"CCE_P",14.6539167316671,-0.00854037262973738
"CCE_P",14.6414982965754,0.0289068363900304
"CCE_P",14.6456041769826,0.00347224473698309
"CCE_P",14.6300069888951,-0.00503874279646505
"CCE_P",14.6160180304246,0.00271209294602815
"CCE_P",14.6263470514833,-0.00386209122767597
"CCE_P",14.6630610170294,0.00730785606408663
"CCE_P",14.6970289427327,0.00899628029068397
"CCE_P",14.7006621841622,0.0142922916566933
"CCE_P",14.726009350336,-0.00776859028373745
"CCE_P",10.2522629393309,-0.00305993752890781
"CCE_P",10.2975027091751,0.0222504648534851
"CCE_P",10.3314879619736,0.0214316800313433
"CCE_P",10.3792946613618,-0.0059410622861827
"CCE_P",10.4228165739802,-0.012696630126663
"CCE_P",10.5098437807545,0.0251729539892392
"CCE_P",10.602236485008,-0.011159354314271
"CCE_P",10.6778683910475,-0.0041544416513391
"CCE_P",10.7602877690037,-0.0317590059793337
"CCE_P",10.6431062259744,-0.0550213175934766
"CCE_P",10.6285132194661,-0.008356719012512
"CCE_P",10.7023627404732,0.011027330239557
"CCE_P",10.7384618792995,0.0123942063496687
"CCE_P",10.7670248073603,-0.0223425792520054
"CCE_P",10.7838118323397,-0.010535379205833
"CCE_P",10.7963327573391,0.010881301720384
"CCE_P",10.810451237977,0.0162032727830814
"CCE_P",10.8351508135678,0.042828643771498
"CCE_P",10.8932945151001,0.0206949078898506
"CCE_P",10.9523829653331,-0.0178583346774776
"CCE_P",10.6716061348666,-0.016401923403738
"CCE_P",10.6795506382198,0.0429749715890766
"CCE_P",10.7459949703386,-0.00261138121852462
"CCE_P",10.8165559527342,0.0233280686670902
"CCE_P",10.8884272135936,-0.0388205182652412
"CCE_P",10.9664035672743,0.00441950724891721
"CCE_P",11.0403494245131,-0.00860930936599895
"CCE_P",11.1031441555264,0.00942477097028025
"CCE_P",11.1703242849818,-0.00329037318651438
"CCE_P",11.0519475924615,-0.0334543448098743
"CCE_P",11.1107467076,-0.0204567898143332
"CCE_P",11.199818139898,-0.00200803928608633
"CCE_P",11.263016734649,-0.00812898529649311
"CCE_P",11.244439373165,0.0113055405262941
"CCE_P",11.2577682410302,0.0309290025526075
"CCE_P",11.2929079645725,-0.00768093994140906
"CCE_P",11.2997614310641,0.00439537787228111
"CCE_P",11.3311017679619,0.017970421784806
"CCE_P",11.3627901217838,0.00648615211535599
"CCE_P",11.4133524523719,-0.009771208738562
"CCE_P",10.2552393363252,0.0211330975848835
"CCE_P",10.1716150669391,0.0433239168276473
"CCE_P",10.1396598312643,0.0484337785736124
"CCE_P",10.1382105019697,0.0214469894619008
"CCE_P",10.1673463794196,-0.081202772003757
"CCE_P",10.3153945387591,0.00230252530186884
"CCE_P",10.2906343554672,0.0239773277656202
"CCE_P",10.4095060549935,-0.022818515935418
"CCE_P",10.440857082926,-0.0607842144856424
"CCE_P",10.4574771312375,-0.14564957062282
"CCE_P",10.4393898371261,0.00720193003174343
"CCE_P",10.4362067326621,0.0180426834953553
"CCE_P",10.4989137023677,0.00614762999176008
"CCE_P",10.557520768308,-0.0742484242118626
"CCE_P",10.6312291794651,0.0244102059167695
"CCE_P",10.6915198561961,0.0597548064447182
"CCE_P",10.8147390228817,0.00734971537329654
"CCE_P",10.7900942486524,0.0996874797777477
"CCE_P",10.8477366088187,0.0404209317717893
"CCE_P",10.9668586978399,-0.0389295210589896
"CCE_P",9.18068574998399,0.0346055295921664
"CCE_P",9.11111372479012,-0.00953656950098163
"CCE_P",9.10549950683944,0.0205970682141779
"CCE_P",9.15705748027333,0.0195666340122038
"CCE_P",9.15279271465114,-0.0308487337516678
"CCE_P",9.22432325202226,0.0197551133327997
"CCE_P",9.24254518863444,-0.0141570408668793
"CCE_P",9.29742088593916,-0.0180995435885074
"CCE_P",9.31318100127305,-0.0350652564732208
"CCE_P",9.34020557974174,-0.0658074235013258
"CCE_P",9.32432965864157,-0.00374413824294362
"CCE_P",9.34457092153439,0.035035285098044
"CCE_P",9.40458587303153,0.00239348065918697
"CCE_P",9.42916546499782,-0.0462952151159636
"CCE_P",9.45424514464914,-0.031667115648523
"CCE_P",9.51704504938286,0.0755866234520363
"CCE_P",9.62030996647851,-0.0097227000157841
"CCE_P",9.62213434118222,0.0196722192620535
"CCE_P",9.66859987349411,0.0721058473414318
"CCE_P",9.78324714127945,-0.0343740642582169
"CCE_P",13.4408484452065,-0.0128836660825442
"CCE_P",13.4426205570081,-0.00137635788319059
"CCE_P",13.4624684028258,-0.0172409433054136
"CCE_P",13.4522393411236,-0.00548923134818105
"CCE_P",13.4588116923357,0.00732709916393962
"CCE_P",13.591842363361,0.00183542446490043
"CCE_P",13.6069291459623,0.0126268212705064
"CCE_P",13.6628196854707,0.0238483982608136
"CCE_P",13.7126664910741,0.0143804768584909
"CCE_P",13.6090192495803,0.0304912537260584
"CCE_P",13.6630883480471,-0.0179137371244173
"CCE_P",13.7067510595079,-0.0380076009634632
"CCE_P",13.718926203693,-0.0264971858886166
"CCE_P",13.6656452007529,0.0725729161684037
"CCE_P",13.6744155911745,0.015884856066086
"CCE_P",13.6969143533868,-0.0147949121718749
"CCE_P",13.7059048227097,-0.0257034509947083
"CCE_P",13.7435998426572,-0.00807842088479731
"CCE_P",13.7551420555676,-0.00476839773390423
"CCE_P",13.7705126412836,-0.00621334159815802
"CCE_P",12.4652512034631,-0.0214229717778642
"CCE_P",12.4863226236458,-0.0303046376496136
"CCE_P",12.5137518877832,-0.0946879890610192
"CCE_P",12.5089343961569,-0.0163681184653604
"CCE_P",12.4858862633712,0.072447819640809
"CCE_P",12.798533800264,-0.0232669226254256
"CCE_P",12.8124263731044,0.0487469002361518
"CCE_P",12.8418513453709,0.0355457597195091
"CCE_P",12.9517040690183,0.0541548456317912
"CCE_P",12.6825759258959,0.154375300833767
"CCE_P",12.9285401373798,-0.00929306155136553
"CCE_P",13.0708975335323,-0.0566830696450928
"CCE_P",13.1063045211767,-0.0361788971788947
"CCE_P",12.9519182800009,0.0977423393967816
"CCE_P",12.9196194669032,0.0672209646216578
"CCE_P",12.9122904312701,-0.0963507416860443
"CCE_P",12.8029435375316,-0.0281662651240377
"CCE_P",12.9386651985602,-0.12106316759909
"CCE_P",12.9157036412294,-0.0123427916494393
"CCE_P",12.8739156793734,0.0158947039321974
"CCE_P",13.258606283675,0.0170257775696032
"CCE_P",13.2818427957404,-0.00205641981702979
"CCE_P",13.2799673046388,0.0223852241154293
"CCE_P",13.3211874283812,-0.0102219456822304
"CCE_P",13.3465980740745,-0.000606462833478012
"CCE_P",13.4238103101157,-0.0266513163754779
"CCE_P",13.4603821165997,-0.0269279572725328
"CCE_P",13.5183589890647,-0.000121096618761
"CCE_P",13.5733281023476,0.00743559553370163
"CCE_P",13.6277832971973,-0.012696888701213
"CCE_P",13.6980533402837,0.0098646294678934
"CCE_P",13.7437320984965,0.0323196629749233
"CCE_P",13.7829334474024,0.0129448400042126
"CCE_P",13.805753301645,-0.0130550392382225
"CCE_P",13.8247530027422,-0.0210496260111794
"CCE_P",13.8519263369671,-0.00345711962709136
"CCE_P",13.852635613542,0.016675274817208
"CCE_P",13.9292347439063,-0.0161826338652491
"CCE_P",13.9497584700126,0.011973557370773
"CCE_P",14.0052536369402,0.0024019441886461
"CCE_P",12.4510089208297,-2.28540589258054e-05
"CCE_P",12.4422266115863,0.00451689313402774
"CCE_P",12.4383411089629,0.0111121183600445
"CCE_P",12.4518226359132,-0.00736739537241533
"CCE_P",12.4591133397115,-0.0145014545246276
"CCE_P",12.5541693062058,-0.0125327605742854
"CCE_P",12.5547409340826,0.0335806477400662
"CCE_P",12.6068680325493,0.00400793965995107
"CCE_P",12.6275664076271,-0.0188664266595835
"CCE_P",12.5975326020291,-0.008563660550956
"CCE_P",12.6280552808071,0.00225587376015706
"CCE_P",12.6182423194706,-0.00732955276264572
"CCE_P",12.6076485301951,0.000640201081617873
"CCE_P",12.5719812244798,0.00403178581981142
"CCE_P",12.5780289318477,-0.00125765123545407
"CCE_P",12.6004620628209,0.00135074393842687
"CCE_P",12.6221138924236,0.00302695977631439
"CCE_P",12.6478095154614,0.00640511134568437
"CCE_P",12.6623868998297,0.00478185174264195
"CCE_P",12.6973411145868,-0.00526837061983584
"CCE_P",12.1648050225029,-0.0104056777640959
"CCE_P",12.2804567502464,-0.0490071227014747
"CCE_P",12.2867040740575,-0.021472954509892
"CCE_P",12.3078028066422,0.00552957332497917
"CCE_P",12.3797392707416,0.0420438692551616
"CCE_P",12.4308570447881,0.0208862508816213
"CCE_P",12.5671599093098,0.0176159385813176
"CCE_P",12.6930047015349,0.00763927330451822
"CCE_P",12.8510199107113,0.00217651004355134
"CCE_P",12.7784886558352,0.0467522282380359
"CCE_P",12.8168526114368,0.0259148290902631
"CCE_P",12.8800216243087,-0.0388245928810227
"CCE_P",12.891930697947,0.000368674447948014
"CCE_P",12.8839848198047,0.0087562519063698
"CCE_P",12.9298083359632,-0.0126801387832282
"CCE_P",12.9871258084526,-0.0159209875778221
"CCE_P",13.021724611495,-0.000858527167074659
"CCE_P",13.1349501449105,-0.0132196552373527
"CCE_P",13.1887066660808,-0.0332751174992294
"CCE_P",13.1814277621266,0.0179813750474328
"CCE_P",11.3979214404689,0.0046611522149294
"CCE_P",11.455298596817,0.00161629712782227
"CCE_P",11.4857681058283,-0.011996512495261
"CCE_P",11.4653284684104,0.0154817794724979
"CCE_P",11.49500219475,-0.00880739435041734
"CCE_P",11.6805067601509,-0.0621603985332824
"CCE_P",11.6878952087968,-0.0083999170222538
"CCE_P",11.7391988950247,0.0185076449857432
"CCE_P",11.8158763614235,0.0407502822198013
"CCE_P",11.7654907888704,0.0353997944278132
"CCE_P",11.8697614594025,0.0266689104858916
"CCE_P",11.912883014391,-0.00336092111942693
"CCE_P",11.9168012534348,-0.000986077178951337
"CCE_P",11.8844769645631,-0.00616083562933514
"CCE_P",11.8882950575875,0.028712789131867
"CCE_P",11.9143647587778,0.00510408692229978
"CCE_P",11.8972164845868,-0.0219204515831297
"CCE_P",11.9282139792207,-0.049325850644832
"CCE_P",11.9301832474645,-0.03794576702088
"CCE_P",11.8837052972846,0.0341613885889476
"CCE_P",10.7603397194966,0.00501430508633936
"CCE_P",10.7630584071251,0.0109428370638321
"CCE_P",10.7971577694361,-0.00427168877217278
"CCE_P",10.8261007193663,-0.00962467823963287
"CCE_P",10.8509400706748,0.00393769084114425
"CCE_P",10.9274236890122,0.0121860870905607
"CCE_P",10.9477384387451,-0.00576430005570943
"CCE_P",11.0024784496487,-0.0235233652199582
"CCE_P",11.0705492673341,0.0109795716276214
"CCE_P",11.0062611751574,-0.00919239301258582
"CCE_P",11.0340997526419,-0.016289720480969
"CCE_P",11.051407318945,0.00669378899806523
"CCE_P",11.0494885663464,-0.00184489604956351
"CCE_P",11.0266834847929,0.00837709456697876
"CCE_P",11.0371073294247,0.0110425661477183
"CCE_P",11.0479883181721,-0.0165730548667769
"CCE_P",11.050740484781,0.00456399360377105
"CCE_P",11.0893331489463,0.0020445093473653
"CCE_P",11.1258666191856,0.0278915127087309
"CCE_P",11.1851714069295,-0.0165898603847654
"CCE_P",13.9523116402422,0.0043275344678796
"CCE_P",13.9835784921516,0.00240769415972612
"CCE_P",13.9964107981142,0.0235086074347013
"CCE_P",14.0458357893224,-0.0115581428016455
"CCE_P",14.0888489049315,-0.0188499194886346
"CCE_P",14.1879587594926,-0.0162109783754121
"CCE_P",14.2378790771238,0.0206111198363427
"CCE_P",14.3156711846721,0.00688917761527013
"CCE_P",14.3539409489531,-0.0150419607686401
"CCE_P",14.3097796162468,-0.00691049465317532
"CCE_P",14.3051492054073,-0.00579845213702673
"CCE_P",14.2965426189704,-0.00176924315643659
"CCE_P",14.2856156705575,0.00235035219571243
"CCE_P",14.2618350822163,0.00768024046069865
"CCE_P",14.2770564189532,-0.00508635315775402
"CCE_P",14.3212157428745,0.0069245604492563
"CCE_P",14.3726033456961,-0.00431158819167179
"CCE_P",14.4003623858378,0.0117375762069173
"CCE_P",14.4254726185236,0.00495583998943027
"CCE_P",14.4561398775234,-0.00585557008545983
"CCE_P",12.7691410192263,0.00589599052432627
"CCE_P",12.7636719411603,-0.0165685372781911
"CCE_P",12.76874585064,-0.017144750777806
"CCE_P",12.7821290610057,-0.00316133182159144
"CCE_P",12.8012181372497,0.024033009869549
"CCE_P",12.86485870351,0.0014245415928359
"CCE_P",12.9131056179002,-0.00416816129687435
"CCE_P",12.9576670011516,0.0165719499466745
"CCE_P",13.0025411274913,-0.00336893030478889
"CCE_P",12.9233655386039,0.00740443093383928
"CCE_P",12.9758512251308,0.00707837479644653
"CCE_P",13.0431781011181,0.0117226842171433
"CCE_P",13.0782141236098,-0.020269474518471
"CCE_P",13.0502294553989,0.00614014249289316
"CCE_P",13.0673499309306,-0.00274087282382122
"CCE_P",13.0987223097709,0.00193768128884209
"CCE_P",13.1181681360529,-0.00267688017798639
"CCE_P",13.1562714189926,-0.00361510355057867
"CCE_P",13.1633412478385,-0.0089556001687927
"CCE_P",13.1730533683377,0.000460837056322667
"CCE_P",12.714296947944,0.018173320973393
"CCE_P",12.7064686016498,0.0232340591671581
"CCE_P",12.7174656106331,0.015737171006661
"CCE_P",12.773041733286,-0.0206734960471637
"CCE_P",12.8048627472045,-0.0151208426381766
"CCE_P",12.9298915777458,-0.0568378359913474
"CCE_P",12.9663184763176,-0.0247868659952472
"CCE_P",13.0294617067389,0.0116270117431197
