Index,country,year,delta_Lnrgdpo,delta_Lnlabor_stock,delta_Lncapital_stock,delta_RL,delta_GS,delta_RE,delta_MO
30,Belgium,2010,0.0796545203498997,0.0105591838963797,0.0195856658222002,1,1.199010005,-2.2687328533333,-6.09999999999999
31,Belgium,2011,-0.00322834559390017,0.0217553382264288,0.0214926704056992,-1,-2.7,2.73333333333331,0.033333333333303
32,Belgium,2012,0.0082847536026005,0.00467372090280094,0.0207197116417994,0,-4.95,-0.433333333333309,-0.1666666666667
33,Belgium,2013,-0.00254415044489953,-0.000543838113200579,0.018336421497601,2,1.3,-1.36666666666669,-0.100000000000009
34,Belgium,2014,0.00554364668739993,0.0050085349347011,0.0205680017354997,-0.400000000000006,0.0500000000000007,0.466666666666697,2
35,Belgium,2015,-0.0186931454188013,0.00699048274809933,0.0213865641953994,0.400000000000006,-2.9,-2,0.0666666666667055
36,Belgium,2016,0.0179629591502,0.0144673540062001,0.0221824871159999,0.5,0.700000000000003,-2.06666666666671,0
37,Belgium,2017,0.0449706594749006,0.0224208956498995,0.0212959758854012,-3.3,12.4,-0.633333333333297,-0.3333333333333
38,Belgium,2018,-0.0156981204815008,0.0200175697186999,0.0218782261129,-0.8333333333333,1.3333333333333,-1.76666666666669,-0.0333333333334025
39,Belgium,2019,0.0192137745796011,0.0209118748066004,0.0223867606664001,-2.06666666666671,3.9,-2.5,-0.299999999999997
41,Bulgaria,2001,0.0225905820415004,-0.0283387219690798,0.0765083639471005,2,1.55,13.1,2.4666666666667
42,Bulgaria,2002,0.0363503785302992,0.0217782263393307,0.0706414196912988,1,-3.75,24.8,1
43,Bulgaria,2003,0.0293310582663011,0.0261230959774199,0.0731014008024999,2,5.59999999999999,0.849999999999994,-5.9333333333334
44,Bulgaria,2004,0.0439638139856999,0.0522082340785204,0.0801465174353009,-9.5,8.25,0.599999999999994,6.9333333333334
45,Bulgaria,2005,0.1040616411037,0.00704810877453888,0.1023502943818,-0.5,-5.95,5.95,6.2666666666666
46,Bulgaria,2006,0.0571083628358995,0.0453699337855316,0.105026999506899,1,-0.349999999999994,4.2,1.26666666666669
47,Bulgaria,2007,0.0764401973946001,0.0511360945069299,0.1068035883831,-0.5,3.59999999999999,-1.7,-4.99999999999999
48,Bulgaria,2008,0.0685898349415002,0.0620880707993301,0.123254134360401,0,-0.73214999999999,-1.0736667333333,5.0666666666667
49,Bulgaria,2009,-0.0358854326424005,-0.0546750983931705,0.0784342172146992,0.5,3.0692,0.661991976666599,-0.0666666666667055
50,Bulgaria,2010,0.037290784479401,-0.0511820373349998,0.0506868248340009,-2.5,-5.13705,0.245008089999999,-2.8
51,Bulgaria,2011,-0.0110693972684999,-0.0335581968772907,0.0421235932873998,1,5.3,2.6333333333334,1.73333333333331
52,Bulgaria,2012,0.0243101137347992,-0.00639939098413933,0.0397937700748994,-1,-0.649999999999992,0.466666666666612,-0.1666666666666
53,Bulgaria,2013,-0.0500948434293989,0.00428585379605906,0.037271081616101,-1.5,7.14999999999999,-2.56666666666661,-0.100000000000009
54,Bulgaria,2014,0.0313403685728986,0.0188169328163514,0.0369024740002999,1.1,-1.25,2.09999999999999,0.3333333333333
55,Bulgaria,2015,0.0355462593867006,0.0206518371435891,0.0359644287330987,2.9,-0.0999999999999943,-1.6666666666667,3.40000000000001
56,Bulgaria,2016,0.0467873947872999,-0.00184532058577069,0.0276328222997009,1,-2,-2.39999999999999,0
57,Bulgaria,2017,0.0408964858317003,0.0467820905569809,0.0280350663879005,11.2333333333333,2.84999999999999,-0.933333333333309,1.3333333333333
58,Bulgaria,2018,0.0333644982707,0.00521750777924979,0.0293402441043984,0.366666666666703,3.30000000000001,-1.69999999999999,-0.033333333333303
59,Bulgaria,2019,0.0385406745566002,0.0292495278312508,0.0285182675538014,-1.6,2.39999999999999,1.9666666666667,-0.299999999999997
61,Croatia,2001,0.0451416883778997,0.0212185307392083,0.0183070013243984,-11.5,-5.1,0.850000000000001,1.5333333333333
62,Croatia,2002,0.0723745118488015,0.0143012361891213,0.0238723864162012,5,-3.65,1.99999999999999,-0.933333333333302
63,Croatia,2003,0.0626190113587999,0.0329687912194494,0.0354181422983988,1,6.45,0.300000000000011,1.3333333333333
64,Croatia,2004,0.0279801947880003,0.0170204571363506,0.0353203013983006,-0.5,-8,1.59999999999999,4.2
65,Croatia,2005,0.0820414038185984,0.0175080131046901,0.0346463858438995,-0.5,-2.35,-7.0166666666667,0
66,Croatia,2006,0.0903850760571014,0.0415942438780697,0.0386569941858017,-1,3.65,-0.133333333333297,4.3333333333333
67,Croatia,2007,0.0775127394965001,0.041695349654999,0.0398729946037992,-0.5,0.75,-0.766666666666701,-0.200000000000003
68,Croatia,2008,0.0591448633331986,0.0314819039875012,0.0424591276716004,0,1.2252,1.58794474,-0.0666666666665918
69,Croatia,2009,-0.0520704620764985,0.000573179808839086,0.0267881115210002,3.5,1.83265,-0.155923223333296,0
70,Croatia,2010,-0.0107307590378003,-0.0204674693715301,0.0153785172026986,6.5,8.49215,-1.3986881833333,5.06666666666659
71,Croatia,2011,0.0324783192070992,-0.0291291677386987,0.0132623264211009,-1.5,3.75,3.2333333333333,1.60000000000001
72,Croatia,2012,0.000839755241900164,-0.0339806496637909,0.0108041879053005,0,-1.75,0.466666666666697,-0.033333333333303
73,Croatia,2013,-0.0501045670542002,-0.0229787005975997,0.0110465713834991,-0.5,1.34999999999999,-0.899999999999999,1.6666666666667
74,Croatia,2014,-0.00765322348189912,0.0288207405563998,0.00899593533480037,0.549999999999997,-4.45,-2.1666666666667,1.6333333333333
75,Croatia,2015,0.0432815246478988,-0.00807414273355001,0.0104111462517995,3.45,3.1,-0.466666666666697,-0.0666666666666913
76,Croatia,2016,0.0282637624098001,0.0224272901905103,0.0127853462099008,-2.5,-8.45,0.933333333333394,-1.60000000000001
77,Croatia,2017,0.0773883025414008,0.0328382800421405,0.0141126544406003,13.7333333333333,-4.65,0.133333333333304,0
78,Croatia,2018,-0.0164566206109011,0.027440938761659,0.0150244581446,-0.933333333333302,7.6333333333333,-0.266666666666701,0
79,Croatia,2019,0.0287868574171011,0.0388993684697603,0.0177219820111993,-5.1333333333333,6.5,0.733333333333398,-0.466666666666598
81,Cyprus,2001,0.0280475795020099,0.0419548474741402,0.0216927715756992,10,2.10000000000001,3.19999999999999,0.866666666666703
82,Cyprus,2002,-0.0295133204150098,0.0131317744731199,0.0274330750602001,10,-0.100000000000009,-1.34999999999999,0.599999999999994
83,Cyprus,2003,-0.0546116726176908,0.0374011693275698,0.0274613877960999,0,0.200000000000003,0.75,0.200000000000003
84,Cyprus,2004,0.021197979827571,0.0262392303708401,0.0304492096216009,0,3.55,-0.200000000000003,0
