Index,country,year,Lnrgdpo,Lnlabor_stock,Lncapital_stock,RL,GS,RE,MO,LnRL,LnGS,LnRE,LnMO,d_Lnrgdpo,d_Lnlabor_stock,d_Lncapital_stock,d_RL,d_GS,d_RE,d_MO
11,Austria,2011,12.905023887392,10.0410570245575,14.6178864725843,84.5,39.15,77.9666666666667,79.2,4.43675153436313,3.66740042243681,4.35628138492202,4.37197629882038,0.043430483512599594,0.02400330640129944,0.015333238454898535,-1.0,-0.8500000000000014,0.6333333333333968,1.7000000000000028
12,Austria,2012,12.9230764185813,10.0414866638231,14.6325062570201,84.5,32.95,76.8666666666667,79.0666666666667,4.43675153436313,3.49499126094852,4.34207231916685,4.37029137845546,0.018052531189299614,0.0004296392656009118,0.014619784435801364,0.0,-6.199999999999996,-1.0999999999999943,-0.13333333333329733
13,Austria,2013,12.9101130909541,10.0390357397653,14.6468816942613,84.0,37.3,77.7666666666667,80.6,4.43081679884331,3.61899332664977,4.35371289035928,4.38949864951258,-0.012963327627199206,-0.002450924057800563,0.014375437241199052,-0.5,4.349999999999994,0.8999999999999915,1.5333333333332888
14,Austria,2014,12.9556569425312,10.0443784065787,14.6599682580976,82.75,37.25,78.7666666666667,82.6,4.41582401425717,3.61765194482557,4.36648989552475,4.41400968052693,0.04554385157709895,0.005342666813399788,0.013086563836299803,-1.25,-0.04999999999999716,1.0,2.0
15,Austria,2015,12.9729903082648,10.0396866353379,14.6736072756858,79.5,34.95,78.3333333333333,82.6666666666667,4.37575702166029,3.55391846867982,4.36097322547605,4.41481645749687,0.01733336573360056,-0.004691771240800335,0.01363901758820063,-3.25,-2.299999999999997,-0.43333333333339397,0.06666666666670551
16,Austria,2016,12.9858356430854,10.0609809425379,14.6883723070107,81.0,36.55,77.8666666666667,82.6666666666667,4.39444915467244,3.59868118619579,4.35499796228596,4.41481645749687,0.01284533482060013,0.021294307200001583,0.01476503132490059,1.5,1.5999999999999943,-0.4666666666665975,0.0
17,Austria,2017,13.0351299985014,10.0757687265225,14.704089414844,81.0,49.7666666666667,75.9666666666667,82.3333333333333,4.39444915467244,3.90734541587704,4.33029464758353,4.41077604795987,0.04929435541600036,0.014787783984600011,0.015717107833300048,0.0,13.216666666666704,-1.9000000000000057,-0.33333333333339965
18,Austria,2018,13.0625300361928,10.1020869255222,14.7205566225832,79.3,50.1333333333333,75.3,82.3,4.3732381286408,3.91468612284763,4.32148013480585,4.41037110768302,0.027400037691400314,0.02631819899969834,0.01646720773919874,-1.7000000000000028,0.3666666666665961,-0.6666666666666998,-0.03333333333330302
19,Austria,2019,13.076749712814,10.1182168646453,14.7378310791322,77.6333333333333,53.5,75.0333333333334,82.0,4.35199688822219,3.97968165390196,4.31793245924458,4.40671924726425,0.014219676621198829,0.016129939123100456,0.01727445654899995,-1.6666666666666998,3.3666666666667027,-0.26666666666659467,-0.29999999999999716
21,Belgium,2001,12.7622475203081,9.89196080638589,14.4984475043187,71.5,27.6,79.15,72.6666666666667,4.26969744969996,3.3178157727231,4.37134478632702,4.28588277412098,0.005430103935799124,0.015098914690280907,0.026666548014599556,-0.5,1.6000000000000014,0.20000000000000284,0.06666666666670551
22,Belgium,2002,12.7896635413242,9.90830338805737,14.5194844499253,75.5,30.85,78.0,79.8666666666667,4.32413265625498,3.4291367503514,4.35670882668959,4.38035857757319,0.02741602101610141,0.01634258167147884,0.02103694560660152,4.0,3.25,-1.1500000000000057,7.200000000000003
23,Belgium,2003,12.8327228050096,9.91755884826906,14.5387617404904,78.0,30.25,77.6,80.4666666666667,4.35670882668959,3.40949618447685,4.35156742718917,4.38784301999532,0.04305926368540014,0.009255460211690547,0.019277290565099747,2.5,-0.6000000000000014,-0.4000000000000057,0.5999999999999943
24,Belgium,2004,12.8583205173833,9.92866476822635,14.5618450601116,80.5,33.3,75.65,79.9333333333333,4.38825718442452,3.5055573969864,4.32611744023437,4.3811929539253,0.02559771237369901,0.0111059199572896,0.023083319621198584,2.5,3.049999999999997,-1.9499999999999886,-0.5333333333334025
25,Belgium,2005,12.9698428993258,9.9436520937684,14.5868234872065,83.0,32.05,73.2666666666667,80.0666666666667,4.4188406077966,3.46729718336668,4.29410575330141,4.38285962097777,0.11152238194249975,0.014987325542049845,0.024978427094900724,2.5,-1.25,-2.3833333333333115,0.13333333333341102
26,Belgium,2006,12.9413340353412,9.96550120362456,14.6111455040168,82.5,34.8,80.2,80.8,4.41279829334064,3.54961738678043,4.38452351487247,4.39197696552705,-0.02850886398459984,0.021849109856161064,0.02432201681030044,-0.5,2.75,6.933333333333309,0.7333333333332916
27,Belgium,2007,12.9715745713912,9.98483638491127,14.638453479103,77.0,35.3,81.3,85.5333333333334,4.34380542185368,3.56388296393925,4.39814601655377,4.44890616351343,0.03024053604999999,0.019335181286709968,0.027307975086198866,-5.5,0.5,1.0999999999999943,4.733333333333405
28,Belgium,2008,13.0551234106461,9.99667652495171,14.6648201686251,76.5,30.9456,81.8859294833333,85.3333333333333,4.33729074083249,3.43223082424233,4.40532717491921,4.44656515581145,0.08354883925490064,0.011840140040439096,0.026366689522101083,-0.5,-4.354399999999998,0.5859294833333024,-0.20000000000010232
29,Belgium,2009,13.0211431677274,9.98377879904539,14.6851536329705,75.5,34.900989995,81.5687328533333,85.2666666666667,4.32413265625498,3.55251519542497,4.40144601272246,4.44578360047663,-0.03398024291869994,-0.012897725906318769,0.020333464345400287,-1.0,3.9553899950000044,-0.317196629999998,-0.06666666666660603
30,Belgium,2010,13.1007976880773,9.99433798294177,14.7047392987927,76.5,36.1,79.3,79.1666666666667,4.33729074083249,3.58629286533884,4.3732381286408,4.37155533480659,0.07965452034989973,0.010559183896379665,0.019585665822200227,1.0,1.199010004999998,-2.2687328533333044,-6.099999999999994
31,Belgium,2011,13.0975693424834,10.0160933211682,14.7262319691984,75.5,33.4,82.0333333333333,79.2,4.32413265625498,3.50855589998265,4.4071256687289,4.37197629882038,-0.0032283455939001726,0.021755338226428833,0.021492670405699243,-1.0,-2.700000000000003,2.733333333333306,0.03333333333330302
32,Belgium,2012,13.105854096086,10.020767042071,14.7469516808402,75.5,28.45,81.6,79.0333333333333,4.32413265625498,3.34814816057234,4.40182926197006,4.36986970440325,0.008284753602600503,0.0046737209028009374,0.02071971164179942,0.0,-4.949999999999999,-0.4333333333333087,-0.16666666666669983
33,Belgium,2013,13.1033099456411,10.0202232039578,14.7652881023378,77.5,29.75,80.2333333333333,78.9333333333333,4.3502779363593,3.39282913199164,4.38493905612092,4.36860361434174,-0.002544150444899529,-0.0005438381132005787,0.018336421497600952,2.0,1.3000000000000007,-1.3666666666666885,-0.10000000000000853
34,Belgium,2014,13.1088535923285,10.0252317388925,14.7858561040733,77.1,29.8,80.7,80.9333333333333,4.34510328056928,3.39450839351136,4.3907385752759,4.39362577051723,0.005543646687399928,0.005008534934701103,0.020568001735499664,-0.4000000000000057,0.05000000000000071,0.466666666666697,2.0
35,Belgium,2015,13.0901604469097,10.0322222216406,14.8072426682687,77.5,26.9,78.7,81.0,4.3502779363593,3.29212628660779,4.36564315542336,4.39444915467244,-0.018693145418801294,0.006990482748099325,0.021386564195399416,0.4000000000000057,-2.900000000000002,-2.0,0.06666666666670551
36,Belgium,2016,13.1081234060599,10.0466895756468,14.8294251553847,78.0,27.6,76.6333333333333,81.0,4.35670882668959,3.3178157727231,4.33903214310103,4.39444915467244,0.017962959150199964,0.01446735400620014,0.022182487115999905,0.5,0.7000000000000028,-2.0666666666667055,0.0
37,Belgium,2017,13.1530940655348,10.0691104712967,14.8507211312701,74.7,40.0,76.0,80.6666666666667,4.31348009213877,3.68887945411394,4.33073334028633,4.39032543748858,0.04497065947490064,0.022420895649899464,0.02129597588540122,-3.299999999999997,12.399999999999999,-0.6333333333332973,-0.3333333333333002
38,Belgium,2018,13.1373959450533,10.0891280410154,14.872599357383,73.8666666666667,41.3333333333333,74.2333333333333,80.6333333333333,4.30226166620502,3.72166927693693,4.30721328559521,4.38991212894787,-0.015698120481500766,0.020017569718699946,0.021878226112900023,-0.8333333333333002,1.3333333333333002,-1.7666666666666941,-0.03333333333340249
39,Belgium,2019,13.1566097196329,10.110039915822,14.8949861180494,71.8,45.2333333333333,71.7333333333333,80.3333333333333,4.27388447605418,3.81183427817271,4.27295553961952,4.38618464482255,0.01921377457960105,0.020911874806600395,0.022386760666400107,-2.0666666666667055,3.8999999999999986,-2.5,-0.29999999999999716
41,Bulgaria,2001,11.3077273486878,9.55108388042641,11.8235931740126,41.5,62.7,40.6,59.0666666666667,3.72569342723665,4.13836144763888,3.70376806660769,4.07866674950287,0.02259058204150044,-0.028338721969079828,0.07650836394710048,2.0,1.5500000000000043,13.100000000000001,2.466666666666697
42,Bulgaria,2002,11.3440777272181,9.57286210676574,11.8942345937039,42.5,58.95,65.4,60.0666666666667,3.74950407593037,4.07668962698338,4.18052225846315,4.09545505650613,0.03635037853029921,0.021778226339330686,0.07064141969129878,1.0,-3.75,24.800000000000004,1.0
43,Bulgaria,2003,11.3734087854844,9.59898520274316,11.9673359945064,44.5,64.55,66.25,54.1333333333333,3.79548918917219,4.16744011729265,4.19343546486633,3.99145013905947,0.029331058266301113,0.026123095977419908,0.07310140080249994,2.0,5.599999999999994,0.8499999999999943,-5.933333333333401
44,Bulgaria,2004,11.4173725994701,9.65119343682168,12.0474825119417,35.0,72.8,66.85,61.0666666666667,3.55534806148941,4.28771595520264,4.20245130354795,4.11196616357192,0.04396381398569993,0.05220823407852038,0.08014651743530088,-9.5,8.25,0.5999999999999943,6.933333333333401
45,Bulgaria,2005,11.5214342405738,9.65824154559622,12.1498328063235,34.5,66.85,72.8,67.3333333333333,3.54095932403731,4.20245130354795,4.28771595520264,4.20965540873309,0.10406164110369964,0.007048108774538875,0.10235029438180021,-0.5,-5.950000000000003,5.950000000000003,6.266666666666602
46,Bulgaria,2006,11.5785426034097,9.70361147938175,12.2548598058304,35.5,66.5,77.0,68.6,3.56953269648137,4.19720194766181,4.34380542185368,4.22829253473184,0.057108362835899484,0.04536993378553156,0.10502699950689909,1.0,-0.3499999999999943,4.200000000000003,1.2666666666666941
47,Bulgaria,2007,11.6549828008043,9.75474757388868,12.3616633942135,35.0,70.1,75.3,63.6,3.55534806148941,4.24992279404054,4.32148013480585,4.15261347034608,0.07644019739460006,0.05113609450692991,0.10680358838309978,-0.5,3.5999999999999943,-1.7000000000000028,-4.999999999999993
48,Bulgaria,2008,11.7235726357458,9.81683564468801,12.4849175285739,35.0,69.36785,74.2263332666667,68.6666666666667,3.55534806148941,4.23942350369217,4.3071189829899,4.22926388012147,0.06858983494150017,0.0620880707993301,0.12325413436040122,0.0,-0.7321499999999901,-1.0736667333332974,5.066666666666698
49,Bulgaria,2009,11.6876872031034,9.76216054629484,12.5633517457886,35.5,72.43705,74.8883252433333,68.6,3.56953269648137,4.28271790882873,4.31599800712343,4.22829253473184,-0.03588543264240052,-0.05467509839317053,0.07843421721469923,0.5,3.069199999999995,0.6619919766665987,-0.06666666666670551
50,Bulgaria,2010,11.7249779875828,9.71097850895984,12.6140385706226,33.0,67.3,75.1333333333333,65.8,3.49650756146648,4.20916023665068,4.31926431293757,4.18661983833127,0.03729078447940104,-0.05118203733499982,0.05068682483400089,-2.5,-5.137050000000002,0.2450080899999989,-2.799999999999997
51,Bulgaria,2011,11.7139085903143,9.67742031208255,12.65616216391,34.0,72.6,77.7666666666667,67.5333333333333,3.52636052461616,4.28496492183075,4.35371289035928,4.21262130314647,-0.01106939726849987,-0.03355819687729067,0.042123593287399785,1.0,5.299999999999997,2.633333333333397,1.7333333333333059
52,Bulgaria,2012,11.7382187040491,9.67102092109841,12.6959559339849,33.0,71.95,78.2333333333333,67.3666666666667,3.49650756146648,4.27597143333338,4.35969581418887,4.21015033574147,0.024310113734799188,-0.00639939098413933,0.03979377007489937,-1.0,-0.6499999999999915,0.4666666666666117,-0.16666666666660035
53,Bulgaria,2013,11.6881238606197,9.67530677489447,12.733227015601,31.5,79.1,75.6666666666667,67.2666666666667,3.44998754583159,4.37071287477361,4.32633772881329,4.2086648192514,-0.05009484342939885,0.004285853796059058,0.03727108161610104,-1.5,7.1499999999999915,-2.566666666666606,-0.10000000000000853
54,Bulgaria,2014,11.7194642291926,9.69412370771082,12.7701294896013,32.6,77.85,77.7666666666667,67.6,3.48431228837266,4.35478389828001,4.35371289035928,4.21360798304892,0.03134036857289857,0.01881693281635144,0.03690247400029989,1.1000000000000014,-1.25,2.0999999999999943,0.3333333333333002
55,Bulgaria,2015,11.7550104885793,9.71477554485441,12.8060939183344,35.5,77.75,76.1,71.0,3.56953269648137,4.35349855105934,4.33204826486764,4.26267987704132,0.03554625938670064,0.02065183714358909,0.035964428733098686,2.8999999999999986,-0.09999999999999432,-1.6666666666666998,3.4000000000000057
56,Bulgaria,2016,11.8017978833666,9.71293022426864,12.8337267406341,36.5,75.75,73.7,71.0,3.59731226058845,4.32743844438948,4.30000279919529,4.26267987704132,0.046787394787299874,-0.0018453205857706934,0.027632822299700877,1.0,-2.0,-2.3999999999999915,0.0
57,Bulgaria,2017,11.8426943691983,9.75971231482562,12.861761807022,47.7333333333333,78.6,72.7666666666667,72.3333333333333,3.86562996585843,4.36437169943516,4.28725797488779,4.28128506487235,0.04089648583170025,0.046782090556980904,0.028035066387900542,11.233333333333299,2.8499999999999943,-0.9333333333333087,1.3333333333333002
58,Bulgaria,2018,11.876058867469,9.76492982260487,12.8911020511264,48.1,81.9,71.0666666666667,72.3,3.87328217711172,4.40549899085902,4.26361840362358,4.28082412916472,0.03336449827069998,0.005217507779249786,0.029340244104398394,0.36666666666670267,3.3000000000000114,-1.6999999999999886,-0.03333333333330302
59,Bulgaria,2019,11.9145995420256,9.79417935043612,12.9196203186802,46.5,84.3,73.0333333333334,72.0,3.83945231259331,4.43438186500781,4.29091595793331,4.27666611901606,0.03854067455660015,0.029249527831250788,0.02851826755380138,-1.6000000000000014,2.3999999999999915,1.966666666666697,-0.29999999999999716
61,Croatia,2001,11.0381606442194,9.16355548807645,12.7331577689293,28.5,50.3,63.35,57.2,3.34990408727461,3.91800507710569,4.14867490676715,4.04655389838575,0.04514168837789967,0.02121853073920832,0.018307001324398442,-11.5,-5.100000000000001,0.8500000000000014,1.533333333333303
62,Croatia,2002,11.1105351560682,9.17785672426557,12.7570301553455,33.5,46.65,65.35,56.2666666666667,3.51154543883102,3.84267292729335,4.17975744007023,4.03010229349375,0.0723745118488015,0.01430123618912127,0.023872386416201152,5.0,-3.6499999999999986,1.999999999999993,-0.9333333333333016
63,Croatia,2003,11.173154167427,9.21082551548502,12.7924482976439,34.5,53.1,65.65,57.6,3.54095932403731,3.97217692824789,4.18433760074881,4.05352256770185,0.06261901135879988,0.0329687912194494,0.03541814229839879,1.0,6.450000000000003,0.30000000000001137,1.3333333333333002
64,Croatia,2004,11.201134362215,9.22784597262137,12.8277685990422,34.0,45.1,67.25,61.8,3.52636052461616,3.80888224650863,4.20841701848195,4.12390336446365,0.02798019478800029,0.017020457136350586,0.03532030139830056,-0.5,-8.0,1.5999999999999943,4.199999999999996
65,Croatia,2005,11.2831757660336,9.24535398572606,12.8624149848861,33.5,42.75,60.2333333333333,61.8,3.51154543883102,3.75536919538277,4.09822590893007,4.12390336446365,0.08204140381859837,0.01750801310469008,0.03464638584389945,-0.5,-2.3500000000000014,-7.016666666666701,0.0
66,Croatia,2006,11.3735608420907,9.28694822960413,12.9010719790719,32.5,46.4,60.1,66.1333333333333,3.48124008933569,3.83729945923221,4.09600984154116,4.19167290618266,0.09038507605710144,0.04159424387806965,0.03865699418580171,-1.0,3.6499999999999986,-0.13333333333329733,4.3333333333333
67,Croatia,2007,11.4510735815872,9.32864357925913,12.9409449736757,32.0,47.15,59.3333333333333,65.9333333333333,3.46573590279973,3.85333400907947,4.08317126162398,4.1886441305205,0.07751273949650006,0.04169534965499899,0.03987299460379923,-0.5,0.75,-0.7666666666667012,-0.20000000000000284
68,Croatia,2008,11.5102184449204,9.36012548324663,12.9834041013473,32.0,48.3752,60.9212780733333,65.8666666666667,3.46573590279973,3.87898728570832,4.1095825073429,4.18763249664566,0.05914486333319857,0.03148190398750117,0.04245912767160043,0.0,1.225200000000001,1.5879447399999975,-0.06666666666659182
69,Croatia,2009,11.4581479828439,9.36069866305547,13.0101922128683,35.5,50.20785,60.76535485,65.8666666666667,3.56953269648137,3.91617138897446,4.10701980501607,4.18763249664566,-0.05207046207649846,0.000573179808839086,0.026788111521000246,3.5,1.832650000000001,-0.15592322333329633,0.0
70,Croatia,2010,11.4474172238061,9.34023119368394,13.025570730071,42.0,58.7,59.3666666666667,70.9333333333333,3.73766961828337,4.07243972683405,4.08373290162751,4.26174046879938,-0.010730759037800297,-0.0204674693715301,0.01537851720269856,6.5,8.492150000000002,-1.3986881833332987,5.066666666666592
71,Croatia,2011,11.4798955430132,9.31110202594524,13.0388330564921,40.5,62.45,62.6,72.5333333333333,3.70130197411249,4.13436623657159,4.13676527810605,4.28404622631368,0.032478319207099204,-0.02912916773869867,0.013262326421100923,-1.5,3.75,3.2333333333332988,1.6000000000000085
72,Croatia,2012,11.4807352982551,9.27712137628145,13.0496372443974,40.5,60.7,63.0666666666667,72.5,3.70130197411249,4.10594369806545,4.14419236794967,4.28358656186063,0.0008397552419001642,-0.033980649663790885,0.010804187905300466,0.0,-1.75,0.466666666666697,-0.03333333333330302
73,Croatia,2013,11.4306307312009,9.25414267568385,13.0606838157809,40.0,62.05,62.1666666666667,74.1666666666667,3.68887945411394,4.12794051165062,4.12981895041576,4.30631481293819,-0.05010456705420019,-0.022978700597599655,0.01104657138349907,-0.5,1.3499999999999943,-0.8999999999999986,1.6666666666666998
74,Croatia,2014,11.422977507719,9.28296341624025,13.0696797511157,40.55,57.6,60.0,75.8,3.70253578056142,4.05352256770185,4.0943445622221,4.32809829264833,-0.0076532234818991185,0.028820740556399826,0.008995935334800365,0.5499999999999972,-4.449999999999996,-2.1666666666667,1.6333333333332973
75,Croatia,2015,11.4662590323669,9.2748892735067,13.0800908973675,44.0,60.7,59.5333333333333,75.7333333333333,3.78418963391826,4.10594369806545,4.08653637977429,4.32721839817889,0.043281524647898806,-0.008074142733550005,0.010411146251799508,3.450000000000003,3.1000000000000014,-0.466666666666697,-0.0666666666666913
76,Croatia,2016,11.4945227947767,9.29731656369721,13.0928762435774,41.5,52.25,60.4666666666667,74.1333333333333,3.72569342723665,3.95603989084492,4.10209224901293,4.30586527370832,0.02826376240980011,0.022427290190510263,0.012785346209900794,-2.5,-8.450000000000003,0.933333333333394,-1.6000000000000085
77,Croatia,2017,11.5719110973181,9.33015484373935,13.106988898018,55.2333333333333,47.6,60.6,74.1333333333333,4.01156663576441,3.86283276123737,4.10429489307527,4.30586527370832,0.07738830254140083,0.03283828004214051,0.01411265444060028,13.733333333333299,-4.649999999999999,0.13333333333330444,0.0
78,Croatia,2018,11.5554544767072,9.35759578250101,13.1220133561626,54.3,55.2333333333333,60.3333333333333,74.1333333333333,3.99452422693989,4.01156663576441,4.09988474259772,4.30586527370832,-0.01645662061090114,0.027440938761658984,0.015024458144599961,-0.9333333333333016,7.633333333333297,-0.26666666666670125,0.0
79,Croatia,2019,11.5842413341243,9.39649515097077,13.1397353381738,49.1666666666667,61.7333333333333,61.0666666666667,73.6666666666667,3.89521588711177,4.12282403354397,4.11196616357192,4.29955041284964,0.028786857417101075,0.038899368469760276,0.017721982011199344,-5.133333333333297,6.5,0.7333333333333982,-0.4666666666665975
81,Cyprus,2001,9.88658853381059,7.22377813278099,11.7134627710492,70.0,65.15,85.6,65.6666666666667,4.24849524204936,4.17669230357085,4.4496852831477,4.18459144006988,0.028047579502009867,0.041954847474140244,0.021692771575699155,10.0,2.1000000000000085,3.1999999999999886,0.8666666666667027
82,Cyprus,2002,9.85707521339558,7.23690990725411,11.7408958461094,80.0,65.05,84.25,66.2666666666667,4.38202663467388,4.17515620495851,4.43378856923247,4.19368700555437,-0.02951332041500976,0.013131774473119862,0.027433075060200096,10.0,-0.10000000000000853,-1.3499999999999943,0.5999999999999943
83,Cyprus,2003,9.80246354077789,7.27431107658168,11.7683572339055,80.0,65.25,85.0,66.4666666666667,4.38202663467388,4.1782260462028,4.44265125649032,4.19670056885963,-0.05461167261769084,0.03740116932756976,0.027461387796099856,0.0,0.20000000000000284,0.75,0.20000000000000284
84,Cyprus,2004,9.82366152060546,7.30055030695252,11.7988064435271,80.0,68.8,84.8,66.4666666666667,4.38202663467388,4.2312037449393,4.44029554279786,4.19670056885963,0.02119797982757099,0.026239230370840083,0.030449209621600914,0.0,3.549999999999997,-0.20000000000000284,0.0
85,Cyprus,2005,9.96950907382698,7.32586512335302,11.8325496094928,75.5,68.2,79.3333333333333,64.5333333333333,4.32413265625498,4.22244456484942,4.37365838500337,4.16718188617437,0.14584755322152,0.02531481640049993,0.03374316596569926,-4.5,-0.5999999999999943,-5.466666666666697,-1.933333333333394
86,Cyprus,2006,10.0040327627283,7.34281510505405,11.8774084304132,72.0,63.7,74.8,74.1333333333333,4.27666611901606,4.15418456257812,4.31481788498043,4.30586527370832,0.03452368890132007,0.016949981701030126,0.04485882092039972,-3.5,-4.5,-4.533333333333303,9.599999999999994
87,Cyprus,2007,10.0726952584985,7.40832801041408,11.9241286350922,73.5,62.1,74.9,73.8666666666667,4.29728540621879,4.12874598893943,4.31615389052317,4.30226166620502,0.06866249577019978,0.06551290536003052,0.0467202046790014,1.5,-1.6000000000000014,0.10000000000000853,-0.26666666666659467
88,Cyprus,2008,10.1461479213117,7.45238693705666,11.9731156772904,73.0,60.5688,74.9928183233333,73.6666666666667,4.29045944114839,4.10377990900859,4.31739235326255,4.29955041284964,0.07345266281319951,0.044058926642580154,0.04898704219819905,-0.5,-1.5311999999999983,0.09281832333329021,-0.20000000000000284
89,Cyprus,2009,10.1541157753798,7.44801624792504,12.0077079737541,71.5,59.39405,75.2226003866667,73.6,4.26969744969996,4.08419405300125,4.32045172286032,4.29864502573483,0.007967854068100522,-0.004370689131620864,0.03459229646369977,-1.5,-1.174750000000003,0.22978206333340268,-0.06666666666670551
90,Cyprus,2010,10.1819759296889,7.45945631437914,12.039128610152,72.0,58.75,74.9,74.1666666666667,4.27666611901606,4.07329115302427,4.31615389052317,4.30631481293819,0.027860154309099272,0.01144006645410034,0.03142063639790038,0.5,-0.64405,-0.3226003866666929,0.5666666666667055
91,Cyprus,2011,10.1790176207648,7.47063448963594,12.0614828942682,73.0,60.1,79.7,75.8666666666667,4.29045944114839,4.09600984154116,4.37826958579617,4.32897741358407,-0.002958308924100095,0.011178175256800316,0.022354284116200773,1.0,1.3500000000000014,4.799999999999997,1.7000000000000028
92,Cyprus,2012,10.2057395771859,7.44061432969159,12.0726118830682,66.5,60.2,79.0666666666667,75.7,4.19720194766181,4.09767235231478,4.37029137845546,4.3267781604434,0.026721956421100757,-0.03002015994435059,0.011128988799999462,-6.5,0.10000000000000142,-0.6333333333332973,-0.16666666666669983
93,Cyprus,2013,10.0966775674615,7.37112231444802,12.0769375218641,66.5,56.25,75.8666666666667,72.2666666666667,4.19720194766181,4.02980604108453,4.32897741358407,4.28036298089738,-0.10906200972440061,-0.0694920152435694,0.0043256387958994225,0.0,-3.950000000000003,-3.200000000000003,-3.4333333333333087
94,Cyprus,2014,10.0286523901119,7.3609017316499,12.0776962456644,67.0,57.95,76.2333333333333,65.9333333333333,4.20469261939097,4.05958056978576,4.33379881236063,4.1886441305205,-0.06802517734960034,-0.010220582798120326,0.0007587238003008423,0.5,1.7000000000000028,0.3666666666666032,-6.3333333333334
95,Cyprus,2015,10.0828724284539,7.38861462337035,12.0789243056021,66.5,58.1,73.9333333333333,69.3333333333333,4.19720194766181,4.06216566385787,4.30316378624816,4.23892579103321,0.05422003834200062,0.02771289172044966,0.0012280599377003654,-0.5,0.14999999999999858,-2.3000000000000114,3.4000000000000057
96,Cyprus,2016,10.1732824496395,7.44970358281714,12.0945753657041,66.5,61.7,72.6666666666667,71.0,4.19720194766181,4.12228393091134,4.28588277412098,4.26267987704132,0.09041002118559938,0.06108895944679027,0.015651060101999903,0.0,3.6000000000000014,-1.2666666666665947,1.6666666666666998
97,Cyprus,2017,10.1930168923478,7.49318685427189,12.1175712068175,63.2333333333333,64.9,72.5666666666667,70.6666666666667,4.14683158827286,4.17284762371004,4.28450567957239,4.2579739860039,0.019734442708299937,0.043483271454750394,0.02299584111339925,-3.2666666666667012,3.200000000000003,-0.09999999999999432,-0.3333333333333002
98,Cyprus,2018,10.200136092907,7.52997176542712,12.1347061596945,56.4,69.1333333333333,71.9,73.9666666666667,4.03246915850401,4.23603700712732,4.275276264727,4.30361454127044,0.007119200559200678,0.036784911155229416,0.017134952877000842,-6.8333333333333,4.233333333333292,-0.6666666666666998,3.299999999999997
99,Cyprus,2019,10.2418853893558,7.56109926738012,12.1523641338164,54.9666666666667,70.1333333333333,73.4666666666667,73.6666666666667,4.00672694089744,4.25039819219545,4.29683178861065,4.29955041284964,0.04174929644880088,0.031127501953000625,0.0176579741218994,-1.4333333333333016,1.0,1.5666666666666913,-0.29999999999999716
101,Czech Republic,2001,12.3982631818898,10.3674566360748,14.329896075359,58.0,58.55,83.1,77.6,4.06044301054642,4.06988109004373,4.4200447018614,4.35156742718917,0.045827804922399906,-0.03996503240530025,0.011181530080699886,-1.0,4.699999999999996,3.0999999999999943,0.26666666666669414
102,Czech Republic,2002,12.3803914977036,10.3751848121948,14.3398427781439,56.5,50.25,76.1,77.6666666666667,4.0342406381524,3.91701054693919,4.33204826486764,4.35242616489759,-0.017871684186198777,0.007728176119998764,0.009946702784899841,-1.5,-8.299999999999997,-7.0,0.06666666666670551
103,Czech Republic,2003,12.425254170875,10.3628464074194,14.3495725867204,54.5,56.4,75.95,77.8666666666667,3.9982007016692,4.03246915850401,4.33007522904178,4.35499796228596,0.04486267317139969,-0.012338404775398715,0.009729808576500076,-2.0,6.149999999999999,-0.14999999999999147,0.20000000000000284
104,Czech Republic,2004,12.4533047245732,10.3689939484826,14.3601369308522,53.5,53.95,77.3,77.8,3.97968165390196,3.98805769170414,4.34769395559338,4.35414143118435,0.02805055369820053,0.006147541063199924,0.010564344131799075,-1.0,-2.4499999999999957,1.3499999999999943,-0.06666666666670551
105,Czech Republic,2005,12.5395155214826,10.3909636555424,14.3722614809431,54.5,41.65,72.2,78.9333333333333,3.9982007016692,3.72930136861285,4.27944004589878,4.36860361434174,0.08621079690940014,0.021969707059799504,0.012124550090900854,1.0,-12.300000000000004,-5.099999999999994,1.1333333333332973
106,Czech Republic,2006,12.5619758542579,10.396862559986,14.385396422335,56.0,52.8,68.0,80.8,4.02535169073515,3.96651119071222,4.21950770517611,4.39197696552705,0.022460332775299463,0.0058989044435993065,0.013134941391900412,1.5,11.149999999999999,-4.200000000000003,1.8666666666667027
107,Czech Republic,2007,12.6468792576682,10.4102758754073,14.4035019357833,56.5,58.5,69.0333333333334,78.8666666666667,4.0342406381524,4.06902675423781,4.23458947973343,4.36775866287618,0.08490340341029956,0.01341331542130142,0.01810551344829925,0.5,5.700000000000003,1.0333333333334025,-1.9333333333332945
108,Czech Republic,2008,12.6980366903251,10.4340864618942,14.4195781757115,59.0,58.4418,70.1962963633333,78.6666666666667,4.07753744390572,4.06803138722952,4.25129555128292,4.3652195163575,0.051157432656900426,0.023810586486899155,0.016076239928199954,2.5,-0.05819999999999936,1.1629630299999008,-0.20000000000000284
109,Czech Republic,2009,12.6578788896389,10.4112826859624,14.4284361823101,61.0,61.56715,70.8721120833333,78.6,4.11087386417331,4.12012844907476,4.26087701459811,4.36437169943516,-0.04015780068620067,-0.022803775931800274,0.00885800659860081,2.0,3.1253499999999974,0.6758157200000028,-0.06666666666670551
